CODIGO_CATEGORIA|NOMBRE_CATEGORIA|CODIGO_AGRUPACION|NOMBRE_AGRUPACION|CODIGO_LISTA|NOMBRE_LISTA
000222000000000|Senadores Nacionales Santiago del Estero|22-503|JUNTOS POR EL CAMBIO|000222000000000.22-503.B.000222000000000.22-503|CAMBIA SANTIAGO
000222000000000|Senadores Nacionales Santiago del Estero|22-501|FRENTE CIVICO POR SANTIAGO|000222000000000.22-501.A.000222000000000.22-501|TODOS POR SANTIAGO
000222000000000|Senadores Nacionales Santiago del Estero|22-502|FRENTE DE TODOS|000222000000000.22-502.A.000222000000000.22-502|CELESTE Y BLANCA
000222000000000|Senadores Nacionales Santiago del Estero|38|MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES|000222000000000.38.A.000222000000000.38|UNIDAD
000222000000000|Senadores Nacionales Santiago del Estero|87|UNITE POR LA LIBERTAD Y LA DIGNIDAD|000222000000000.87.A.000222000000000.87|PROVIDA
000224000000000|Senadores Nacionales Tierra del Fuego|24-501|FRENTE DE TODOS|000224000000000.24-501.A.000224000000000.24-501|CELESTE Y BLANCA
000224000000000|Senadores Nacionales Tierra del Fuego|24-203|PARTIDO OBRERO|000224000000000.24-203.A.000224000000000.24-203|UNIDAD
000224000000000|Senadores Nacionales Tierra del Fuego|24-503|VAMOS TODOS A VIVIR MEJOR|000224000000000.24-503.A.000224000000000.24-503|SIGAMOS JUNTOS
000224000000000|Senadores Nacionales Tierra del Fuego|24-502|JUNTOS POR EL CAMBIO|000224000000000.24-502.A.000224000000000.24-502|JUNTOS SOMOS EL CAMBIO
000224000000000|Senadores Nacionales Tierra del Fuego|24-502|JUNTOS POR EL CAMBIO|000224000000000.24-502.B.000224000000000.24-502|CANTERA POPULAR
000224000000000|Senadores Nacionales Tierra del Fuego|24-502|JUNTOS POR EL CAMBIO|000224000000000.24-502.C.000224000000000.24-502|TIERRA DEL FUEGO CAMBIA
000224000000000|Senadores Nacionales Tierra del Fuego|24-187|PARTIDO SOCIAL PATAGONICO|000224000000000.24-187.A.000224000000000.24-187|UNIDAD
000224000000000|Senadores Nacionales Tierra del Fuego|69|GEN|000224000000000.69.A.000224000000000.69|SOBERANIA FUEGUINA
001002006000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Azul|02-503|FRENTE DE TODOS|001002006000000.02-503.B.001002006000000.02-503|CELESTE Y BLANCA - 12
001002006000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Azul|02-503|FRENTE DE TODOS|001002006000000.02-503.A.001002006000000.02-503|CELESTE Y BLANCA - 2
001002006000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Azul|135|JUNTOS POR EL CAMBIO|001002006000000.135.1A.001002006000000.135|AMARILLO
001002006000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Azul|135|JUNTOS POR EL CAMBIO|001002006000000.135.4A.001002006000000.135|FUCCIA
001002006000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Azul|02-1911|FRENTE NOS|001002006000000.02-1911.A.001002006000000.02-1911|LINEA ÚNICA
001002006000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Azul|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002006000000.133.A.001002006000000.133|UNIDAD
001002006000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Azul|137|CONSENSO FEDERAL|001002006000000.137.A.001002006000000.137|HAY CONSENSO
001002007000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Bahia Blanca|02-503|FRENTE DE TODOS|001002007000000.02-503.A.001002007000000.02-503|CELESTE Y BLANCA - 2
001002007000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Bahia Blanca|135|JUNTOS POR EL CAMBIO|001002007000000.135.1A.001002007000000.135|AMARILLO
001002007000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Bahia Blanca|02-1911|FRENTE NOS|001002007000000.02-1911.A.001002007000000.02-1911|LINEA ÚNICA
001002007000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Bahia Blanca|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002007000000.133.A.001002007000000.133|UNIDAD
001002007000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Bahia Blanca|137|CONSENSO FEDERAL|001002007000000.137.A.001002007000000.137|HAY CONSENSO
001002007000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Bahia Blanca|02-865|FRENTE PATRIOTA|001002007000000.02-865.A.001002007000000.02-865|LEALTAD
001002007000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Bahia Blanca|02-276|MOVIMIENTO DE AVANZADA SOCIALISTA|001002007000000.02-276.1A.001002007000000.02-276|UNIDAD DE LA IZQUIERDA
001002007000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Bahia Blanca|02-309|MOVIMIENTO ORGANIZACION DEMOCRATICA|001002007000000.02-309.B.001002007000000.02-309|AZUL Y BLANCO
001002007000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Bahia Blanca|02-866|TODOS X BAHIA|001002007000000.02-866.A.001002007000000.02-866|UNICA
001002008000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Balcarce|02-503|FRENTE DE TODOS|001002008000000.02-503.C.001002008000000.02-503|CELESTE Y BLANCA - 6
001002008000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Balcarce|02-503|FRENTE DE TODOS|001002008000000.02-503.D.001002008000000.02-503|CELESTE Y BLANCA - 8
001002008000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Balcarce|02-503|FRENTE DE TODOS|001002008000000.02-503.B.001002008000000.02-503|CELESTE Y BLANCA - 4
001002008000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Balcarce|02-816|PARTIDO DIGNIDAD POPULAR|001002008000000.02-816.1A.001002008000000.02-816|POR LA VIDA
001002008000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Balcarce|135|JUNTOS POR EL CAMBIO|001002008000000.135.1A.001002008000000.135|AMARILLO
001002008000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Balcarce|02-885|UNION VECINAL DE BALCARCE-UVB|001002008000000.02-885.A.001002008000000.02-885|ALMA
001002009000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Baradero|02-503|FRENTE DE TODOS|001002009000000.02-503.C.001002009000000.02-503|CELESTE Y BLANCA - 8
001002009000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Baradero|02-503|FRENTE DE TODOS|001002009000000.02-503.D.001002009000000.02-503|CELESTE Y BLANCA - 10
001002009000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Baradero|02-503|FRENTE DE TODOS|001002009000000.02-503.A.001002009000000.02-503|CELESTE Y BLANCA - 4
001002009000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Baradero|02-503|FRENTE DE TODOS|001002009000000.02-503.B.001002009000000.02-503|CELESTE Y BLANCA - 6
001002009000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Baradero|02-816|PARTIDO DIGNIDAD POPULAR|001002009000000.02-816.1A.001002009000000.02-816|POR LA VIDA
001002009000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Baradero|135|JUNTOS POR EL CAMBIO|001002009000000.135.1A.001002009000000.135|AMARILLO
001002009000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Baradero|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002009000000.133.A.001002009000000.133|UNIDAD
001002009000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Baradero|02-826|MISION, ACCION Y COMPROMISO|001002009000000.02-826.A.001002009000000.02-826|CELESTE UNIDAD
001002010000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Arrecifes|02-503|FRENTE DE TODOS|001002010000000.02-503.B.001002010000000.02-503|CELESTE Y BLANCA - 6
001002010000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Arrecifes|02-503|FRENTE DE TODOS|001002010000000.02-503.A.001002010000000.02-503|CELESTE Y BLANCA - 4
001002010000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Arrecifes|135|JUNTOS POR EL CAMBIO|001002010000000.135.1A.001002010000000.135|AMARILLO
001002010000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Arrecifes|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002010000000.133.A.001002010000000.133|UNIDAD
001002010000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Arrecifes|137|CONSENSO FEDERAL|001002010000000.137.A.001002010000000.137|HAY CONSENSO
001002011000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berazategui|02-503|FRENTE DE TODOS|001002011000000.02-503.B.001002011000000.02-503|CELESTE Y BLANCA - 2
001002011000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berazategui|02-816|PARTIDO DIGNIDAD POPULAR|001002011000000.02-816.1A.001002011000000.02-816|POR LA VIDA
001002011000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berazategui|135|JUNTOS POR EL CAMBIO|001002011000000.135.B.001002011000000.135|AMARILLO
001002011000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berazategui|02-207|PARTIDO HUMANISTA|001002011000000.02-207.A.001002011000000.02-207|NARANJA
001002011000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berazategui|02-1911|FRENTE NOS|001002011000000.02-1911.A.001002011000000.02-1911|LINEA ÚNICA
001002011000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berazategui|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002011000000.133.A.001002011000000.133|UNIDAD
001002011000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berazategui|137|CONSENSO FEDERAL|001002011000000.137.D.001002011000000.137|GENTE PROGRESISTA
001002011000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berazategui|137|CONSENSO FEDERAL|001002011000000.137.C.001002011000000.137|CONSENSO FEDERAL 2030
001002011000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berazategui|137|CONSENSO FEDERAL|001002011000000.137.A.001002011000000.137|HAY CONSENSO
001002011000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berazategui|02-865|FRENTE PATRIOTA|001002011000000.02-865.A.001002011000000.02-865|LEALTAD
001002011000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berazategui|02-276|MOVIMIENTO DE AVANZADA SOCIALISTA|001002011000000.02-276.1A.001002011000000.02-276|UNIDAD DE LA IZQUIERDA
001002011000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berazategui|02-309|MOVIMIENTO ORGANIZACION DEMOCRATICA|001002011000000.02-309.B.001002011000000.02-309|AZUL Y BLANCO
001002012000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berisso|02-503|FRENTE DE TODOS|001002012000000.02-503.C.001002012000000.02-503|CELESTE Y BLANCA - 6
001002012000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berisso|02-503|FRENTE DE TODOS|001002012000000.02-503.B.001002012000000.02-503|CELESTE Y BLANCA - 2
001002012000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berisso|02-503|FRENTE DE TODOS|001002012000000.02-503.D.001002012000000.02-503|CELESTE Y BLANCA - 8
001002012000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berisso|02-816|PARTIDO DIGNIDAD POPULAR|001002012000000.02-816.1A.001002012000000.02-816|POR LA VIDA
001002012000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berisso|135|JUNTOS POR EL CAMBIO|001002012000000.135.B.001002012000000.135|AMARILLO
001002012000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berisso|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002012000000.133.A.001002012000000.133|UNIDAD
001002012000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berisso|137|CONSENSO FEDERAL|001002012000000.137.A.001002012000000.137|HAY CONSENSO
001002012000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berisso|137|CONSENSO FEDERAL|001002012000000.137.C.001002012000000.137|GENTE PROGRESISTA
001002012000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berisso|137|CONSENSO FEDERAL|001002012000000.137.D.001002012000000.137|HAY ALTERNATIVA
001002012000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berisso|02-276|MOVIMIENTO DE AVANZADA SOCIALISTA|001002012000000.02-276.1A.001002012000000.02-276|UNIDAD DE LA IZQUIERDA
001002012000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Berisso|02-309|MOVIMIENTO ORGANIZACION DEMOCRATICA|001002012000000.02-309.B.001002012000000.02-309|AZUL Y BLANCO
001002013000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Bolivar|02-503|FRENTE DE TODOS|001002013000000.02-503.A.001002013000000.02-503|CELESTE Y BLANCA - 2
001002013000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Bolivar|135|JUNTOS POR EL CAMBIO|001002013000000.135.4A.001002013000000.135|FUCCIA
001002013000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Bolivar|135|JUNTOS POR EL CAMBIO|001002013000000.135.1A.001002013000000.135|AMARILLO
001002013000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Bolivar|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002013000000.133.A.001002013000000.133|UNIDAD
001002014000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Bragado|02-503|FRENTE DE TODOS|001002014000000.02-503.C.001002014000000.02-503|CELESTE Y BLANCA - 8
001002014000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Bragado|02-503|FRENTE DE TODOS|001002014000000.02-503.A.001002014000000.02-503|CELESTE Y BLANCA - 2
001002014000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Bragado|02-503|FRENTE DE TODOS|001002014000000.02-503.B.001002014000000.02-503|CELESTE Y BLANCA - 4
001002014000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Bragado|135|JUNTOS POR EL CAMBIO|001002014000000.135.1A.001002014000000.135|AMARILLO
001002014000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Bragado|137|CONSENSO FEDERAL|001002014000000.137.A.001002014000000.137|HAY CONSENSO
001002015000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Brandsen|02-503|FRENTE DE TODOS|001002015000000.02-503.C.001002015000000.02-503|CELESTE Y BLANCA - 4
001002015000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Brandsen|02-503|FRENTE DE TODOS|001002015000000.02-503.D.001002015000000.02-503|CELESTE Y BLANCA - 6
001002015000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Brandsen|02-503|FRENTE DE TODOS|001002015000000.02-503.E.001002015000000.02-503|CELESTE Y BLANCA - 8
001002015000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Brandsen|135|JUNTOS POR EL CAMBIO|001002015000000.135.B.001002015000000.135|AMARILLO
001002015000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Brandsen|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002015000000.133.A.001002015000000.133|UNIDAD
001002016000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Campana|02-503|FRENTE DE TODOS|001002016000000.02-503.A.001002016000000.02-503|CELESTE Y BLANCA - 2
001002016000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Campana|135|JUNTOS POR EL CAMBIO|001002016000000.135.1A.001002016000000.135|AMARILLO
001002016000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Campana|02-1911|FRENTE NOS|001002016000000.02-1911.A.001002016000000.02-1911|LINEA ÚNICA
001002016000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Campana|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002016000000.133.A.001002016000000.133|UNIDAD
001002016000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Campana|137|CONSENSO FEDERAL|001002016000000.137.A.001002016000000.137|HAY CONSENSO
001002017000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cañuelas|02-503|FRENTE DE TODOS|001002017000000.02-503.B.001002017000000.02-503|CELESTE Y BLANCA - 2
001002017000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cañuelas|135|JUNTOS POR EL CAMBIO|001002017000000.135.B.001002017000000.135|AMARILLO
001002017000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cañuelas|135|JUNTOS POR EL CAMBIO|001002017000000.135.C.001002017000000.135|ROJO
001002017000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cañuelas|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002017000000.133.A.001002017000000.133|UNIDAD
001002017000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cañuelas|137|CONSENSO FEDERAL|001002017000000.137.C.001002017000000.137|GENTE PROGRESISTA
001002017000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cañuelas|137|CONSENSO FEDERAL|001002017000000.137.A.001002017000000.137|HAY CONSENSO
001002017000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cañuelas|79|PARTIDO RENOVADOR FEDERAL|001002017000000.79.A.001002017000000.79|SOMOS RENOVADORES
001002018000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido C. Sarmiento|02-503|FRENTE DE TODOS|001002018000000.02-503.A.001002018000000.02-503|CELESTE Y BLANCA - 2
001002018000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido C. Sarmiento|135|JUNTOS POR EL CAMBIO|001002018000000.135.1A.001002018000000.135|AMARILLO
001002018000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido C. Sarmiento|02-1911|FRENTE NOS|001002018000000.02-1911.A.001002018000000.02-1911|LINEA ÚNICA
001002018000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido C. Sarmiento|137|CONSENSO FEDERAL|001002018000000.137.A.001002018000000.137|HAY CONSENSO
001002018000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido C. Sarmiento|137|CONSENSO FEDERAL|001002018000000.137.B.001002018000000.137|GENTE PROGRESISTA
001002019000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Carlos Casares|02-503|FRENTE DE TODOS|001002019000000.02-503.A.001002019000000.02-503|CELESTE Y BLANCA - 2
001002019000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Carlos Casares|135|JUNTOS POR EL CAMBIO|001002019000000.135.3A.001002019000000.135|ROJO
001002019000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Carlos Casares|135|JUNTOS POR EL CAMBIO|001002019000000.135.1A.001002019000000.135|AMARILLO
001002019000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Carlos Casares|137|CONSENSO FEDERAL|001002019000000.137.A.001002019000000.137|HAY CONSENSO
001002020000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Carlos Tejedor|02-503|FRENTE DE TODOS|001002020000000.02-503.A.001002020000000.02-503|CELESTE Y BLANCA - 2
001002020000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Carlos Tejedor|135|JUNTOS POR EL CAMBIO|001002020000000.135.1A.001002020000000.135|AMARILLO
001002020000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Carlos Tejedor|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002020000000.133.A.001002020000000.133|UNIDAD
001002021000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido C. de Areco|02-503|FRENTE DE TODOS|001002021000000.02-503.A.001002021000000.02-503|CELESTE Y BLANCA - 2
001002021000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido C. de Areco|135|JUNTOS POR EL CAMBIO|001002021000000.135.1A.001002021000000.135|AMARILLO
001002021000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido C. de Areco|137|CONSENSO FEDERAL|001002021000000.137.B.001002021000000.137|GENTE PROGRESISTA
001002021000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido C. de Areco|137|CONSENSO FEDERAL|001002021000000.137.A.001002021000000.137|HAY CONSENSO
001002022000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Patagones|02-503|FRENTE DE TODOS|001002022000000.02-503.C.001002022000000.02-503|CELESTE Y BLANCA - 6
001002022000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Patagones|02-503|FRENTE DE TODOS|001002022000000.02-503.B.001002022000000.02-503|CELESTE Y BLANCA - 4
001002022000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Patagones|02-503|FRENTE DE TODOS|001002022000000.02-503.D.001002022000000.02-503|CELESTE Y BLANCA - 8
001002022000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Patagones|135|JUNTOS POR EL CAMBIO|001002022000000.135.1A.001002022000000.135|AMARILLO
001002022000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Patagones|137|CONSENSO FEDERAL|001002022000000.137.A.001002022000000.137|HAY CONSENSO
001002022000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Patagones|02-865|FRENTE PATRIOTA|001002022000000.02-865.A.001002022000000.02-865|LEALTAD
001002023000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Castelli|02-503|FRENTE DE TODOS|001002023000000.02-503.A.001002023000000.02-503|CELESTE Y BLANCA - 2
001002023000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Castelli|135|JUNTOS POR EL CAMBIO|001002023000000.135.1A.001002023000000.135|AMARILLO
001002024000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Colon|02-503|FRENTE DE TODOS|001002024000000.02-503.A.001002024000000.02-503|CELESTE Y BLANCA - 2
001002024000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Colon|02-503|FRENTE DE TODOS|001002024000000.02-503.B.001002024000000.02-503|CELESTE Y BLANCA - 4
001002024000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Colon|02-503|FRENTE DE TODOS|001002024000000.02-503.C.001002024000000.02-503|CELESTE Y BLANCA - 6
001002024000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Colon|135|JUNTOS POR EL CAMBIO|001002024000000.135.1A.001002024000000.135|AMARILLO
001002024000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Colon|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002024000000.133.A.001002024000000.133|UNIDAD
001002024000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Colon|137|CONSENSO FEDERAL|001002024000000.137.A.001002024000000.137|HAY ALTERNATIVA
001002025000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cnel. Dorrego|02-503|FRENTE DE TODOS|001002025000000.02-503.A.001002025000000.02-503|CELESTE Y BLANCA - 2
001002025000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cnel. Dorrego|135|JUNTOS POR EL CAMBIO|001002025000000.135.1A.001002025000000.135|AMARILLO
001002025000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cnel. Dorrego|137|CONSENSO FEDERAL|001002025000000.137.A.001002025000000.137|HAY CONSENSO
001002026000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cnel. Pringles|02-503|FRENTE DE TODOS|001002026000000.02-503.A.001002026000000.02-503|CELESTE Y BLANCA - 2
001002026000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cnel. Pringles|135|JUNTOS POR EL CAMBIO|001002026000000.135.1A.001002026000000.135|AMARILLO
001002026000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cnel. Pringles|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002026000000.133.A.001002026000000.133|UNIDAD
001002026000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cnel. Pringles|137|CONSENSO FEDERAL|001002026000000.137.B.001002026000000.137|CONSENSO 2019
001002027000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cnel. Rosales|02-503|FRENTE DE TODOS|001002027000000.02-503.D.001002027000000.02-503|CELESTE Y BLANCA - 8
001002027000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cnel. Rosales|02-503|FRENTE DE TODOS|001002027000000.02-503.C.001002027000000.02-503|CELESTE Y BLANCA - 6
001002027000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cnel. Rosales|135|JUNTOS POR EL CAMBIO|001002027000000.135.1A.001002027000000.135|AMARILLO
001002027000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cnel. Rosales|02-207|PARTIDO HUMANISTA|001002027000000.02-207.A.001002027000000.02-207|NARANJA
001002027000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cnel. Rosales|02-809|BIEN COMUN POR ROSALES|001002027000000.02-809.A.001002027000000.02-809|LISTA UNICA
001002027000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cnel. Rosales|02-1911|FRENTE NOS|001002027000000.02-1911.A.001002027000000.02-1911|LINEA ÚNICA
001002027000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cnel. Rosales|133|FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD|001002027000000.133.A.001002027000000.133|UNIDAD
001002027000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cnel. Rosales|137|CONSENSO FEDERAL|001002027000000.137.B.001002027000000.137|CONSENSO 2019
001002027000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cnel. Rosales|137|CONSENSO FEDERAL|001002027000000.137.A.001002027000000.137|HAY CONSENSO
001002028000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cnel. Suarez|02-503|FRENTE DE TODOS|001002028000000.02-503.C.001002028000000.02-503|CELESTE Y BLANCA - 4
001002028000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cnel. Suarez|02-503|FRENTE DE TODOS|001002028000000.02-503.D.001002028000000.02-503|CELESTE Y BLANCA - 6
001002028000000|Intendente, Concejales, Consejeros Estudiantiles Buenos Aires - Partido Cnel. Suarez|135|JUNTOS POR EL CAMBIO|001002028000000.135.1A.001002028000000.135|AMARILLO
