CODIGO_DISTRITO|CODIGO_SECCION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|CODIGO_LISTA|VOTOS_LISTA
06|06016|000100000000000|57|000100000000000.57.A.000100000000000.57|2
06|06016|000100000000000|87|000100000000000.87.A.000100000000000.87|14
06|06016|000206000000000|06-156|000206000000000.06-156.A.000206000000000.06-156|77
06|06016|000206000000000|06-179|000206000000000.06-179.A.000206000000000.06-179|9
06|06016|000206000000000|06-180|000206000000000.06-180.A.000206000000000.06-180|7
06|06016|000206000000000|06-501|000206000000000.06-501.F.000206000000000.06-501|0
06|06016|000206000000000|06-501|000206000000000.06-501.O.000206000000000.06-501|369
06|06016|000206000000000|06-501|000206000000000.06-501.P.000206000000000.06-501|4
06|06016|000206000000000|06-501|000206000000000.06-501.R.000206000000000.06-501|1621
06|06016|000206000000000|06-502|000206000000000.06-502.A.000206000000000.06-502|6
06|06016|000206000000000|06-503|000206000000000.06-503.A.000206000000000.06-503|453
06|06016|000206000000000|06-503|000206000000000.06-503.B.000206000000000.06-503|306
06|06016|000206000000000|06-504|000206000000000.06-504.A.000206000000000.06-504|33
06|06016|000206000000000|33|000206000000000.33.A.000206000000000.33|2
06|06016|000206000000000|71|000206000000000.71.A.000206000000000.71|24
06|06016|000306000000000|06-156|000306000000000.06-156.A.000306000000000.06-156|78
06|06016|000306000000000|06-179|000306000000000.06-179.A.000306000000000.06-179|9
06|06016|000306000000000|06-180|000306000000000.06-180.A.000306000000000.06-180|11
06|06016|000306000000000|06-501|000306000000000.06-501.F.000306000000000.06-501|0
06|06016|000306000000000|06-501|000306000000000.06-501.I.000306000000000.06-501|11
06|06016|000306000000000|06-501|000306000000000.06-501.O.000306000000000.06-501|358
06|06016|000306000000000|06-501|000306000000000.06-501.P.000306000000000.06-501|4
06|06016|000306000000000|06-501|000306000000000.06-501.R.000306000000000.06-501|1567
06|06016|000306000000000|06-502|000306000000000.06-502.A.000306000000000.06-502|6
06|06016|000306000000000|06-503|000306000000000.06-503.A.000306000000000.06-503|736
06|06016|000306000000000|06-503|000306000000000.06-503.B.000306000000000.06-503|79
06|06016|000306000000000|06-504|000306000000000.06-504.A.000306000000000.06-504|33
06|06016|000306000000000|33|000306000000000.33.A.000306000000000.33|2
06|06016|000306000000000|71|000306000000000.71.A.000306000000000.71|24
06|06017|000100000000000|13|000100000000000.13.A.000100000000000.13|2
06|06017|000100000000000|131|000100000000000.131.A.000100000000000.131|1
06|06017|000100000000000|132|000100000000000.132.A.000100000000000.132|0
06|06017|000100000000000|133|000100000000000.133.A.000100000000000.133|0
06|06017|000100000000000|135|000100000000000.135.A.000100000000000.135|5
06|06017|000100000000000|136|000100000000000.136.A.000100000000000.136|67
06|06017|000100000000000|137|000100000000000.137.A.000100000000000.137|3
06|06017|000100000000000|36|000100000000000.36.A.000100000000000.36|1
06|06017|000100000000000|57|000100000000000.57.A.000100000000000.57|1
06|06017|000100000000000|87|000100000000000.87.A.000100000000000.87|4
06|06017|000206000000000|06-156|000206000000000.06-156.A.000206000000000.06-156|1
06|06017|000206000000000|06-179|000206000000000.06-179.A.000206000000000.06-179|1
06|06017|000206000000000|06-180|000206000000000.06-180.A.000206000000000.06-180|0
06|06017|000206000000000|06-501|000206000000000.06-501.F.000206000000000.06-501|0
06|06017|000206000000000|06-501|000206000000000.06-501.O.000206000000000.06-501|19
06|06017|000206000000000|06-501|000206000000000.06-501.P.000206000000000.06-501|1
06|06017|000206000000000|06-501|000206000000000.06-501.R.000206000000000.06-501|47
06|06017|000206000000000|06-502|000206000000000.06-502.A.000206000000000.06-502|1
06|06017|000206000000000|06-503|000206000000000.06-503.A.000206000000000.06-503|6
06|06017|000206000000000|06-503|000206000000000.06-503.B.000206000000000.06-503|0
06|06017|000206000000000|06-504|000206000000000.06-504.A.000206000000000.06-504|3
06|06017|000206000000000|33|000206000000000.33.A.000206000000000.33|0
06|06017|000206000000000|71|000206000000000.71.A.000206000000000.71|0
06|06017|000306000000000|06-156|000306000000000.06-156.A.000306000000000.06-156|1
06|06017|000306000000000|06-179|000306000000000.06-179.A.000306000000000.06-179|0
06|06017|000306000000000|06-180|000306000000000.06-180.A.000306000000000.06-180|0
06|06017|000306000000000|06-501|000306000000000.06-501.F.000306000000000.06-501|0
06|06017|000306000000000|06-501|000306000000000.06-501.I.000306000000000.06-501|0
06|06017|000306000000000|06-501|000306000000000.06-501.O.000306000000000.06-501|19
06|06017|000306000000000|06-501|000306000000000.06-501.P.000306000000000.06-501|1
06|06017|000306000000000|06-501|000306000000000.06-501.R.000306000000000.06-501|47
06|06017|000306000000000|06-502|000306000000000.06-502.A.000306000000000.06-502|1
06|06017|000306000000000|06-503|000306000000000.06-503.A.000306000000000.06-503|6
06|06017|000306000000000|06-503|000306000000000.06-503.B.000306000000000.06-503|0
06|06017|000306000000000|06-504|000306000000000.06-504.A.000306000000000.06-504|4
06|06017|000306000000000|33|000306000000000.33.A.000306000000000.33|0
06|06017|000306000000000|71|000306000000000.71.A.000306000000000.71|0
06|06018|000100000000000|13|000100000000000.13.A.000100000000000.13|0
06|06018|000100000000000|131|000100000000000.131.A.000100000000000.131|0
06|06018|000100000000000|132|000100000000000.132.A.000100000000000.132|0
06|06018|000100000000000|133|000100000000000.133.A.000100000000000.133|0
06|06018|000100000000000|135|000100000000000.135.A.000100000000000.135|1
06|06018|000100000000000|136|000100000000000.136.A.000100000000000.136|0
06|06018|000100000000000|137|000100000000000.137.A.000100000000000.137|0
06|06018|000100000000000|36|000100000000000.36.A.000100000000000.36|0
06|06018|000100000000000|57|000100000000000.57.A.000100000000000.57|0
06|06018|000100000000000|87|000100000000000.87.A.000100000000000.87|0
06|06018|000206000000000|06-156|000206000000000.06-156.A.000206000000000.06-156|0
06|06018|000206000000000|06-179|000206000000000.06-179.A.000206000000000.06-179|0
06|06018|000206000000000|06-180|000206000000000.06-180.A.000206000000000.06-180|0
06|06018|000206000000000|06-501|000206000000000.06-501.F.000206000000000.06-501|0
06|06018|000206000000000|06-501|000206000000000.06-501.O.000206000000000.06-501|0
06|06018|000206000000000|06-501|000206000000000.06-501.P.000206000000000.06-501|0
06|06018|000206000000000|06-501|000206000000000.06-501.R.000206000000000.06-501|0
06|06018|000206000000000|06-502|000206000000000.06-502.A.000206000000000.06-502|0
06|06018|000206000000000|06-503|000206000000000.06-503.A.000206000000000.06-503|0
06|06018|000206000000000|06-503|000206000000000.06-503.B.000206000000000.06-503|0
06|06018|000206000000000|06-504|000206000000000.06-504.A.000206000000000.06-504|0
06|06018|000206000000000|33|000206000000000.33.A.000206000000000.33|0
06|06018|000206000000000|71|000206000000000.71.A.000206000000000.71|0
06|06018|000306000000000|06-156|000306000000000.06-156.A.000306000000000.06-156|0
06|06018|000306000000000|06-179|000306000000000.06-179.A.000306000000000.06-179|0
06|06018|000306000000000|06-180|000306000000000.06-180.A.000306000000000.06-180|0
06|06018|000306000000000|06-501|000306000000000.06-501.F.000306000000000.06-501|0
06|06018|000306000000000|06-501|000306000000000.06-501.I.000306000000000.06-501|0
06|06018|000306000000000|06-501|000306000000000.06-501.O.000306000000000.06-501|0
06|06018|000306000000000|06-501|000306000000000.06-501.P.000306000000000.06-501|0
06|06018|000306000000000|06-501|000306000000000.06-501.R.000306000000000.06-501|0
06|06018|000306000000000|06-502|000306000000000.06-502.A.000306000000000.06-502|0
06|06018|000306000000000|06-503|000306000000000.06-503.A.000306000000000.06-503|0
06|06018|000306000000000|06-503|000306000000000.06-503.B.000306000000000.06-503|0
06|06018|000306000000000|06-504|000306000000000.06-504.A.000306000000000.06-504|0
06|06018|000306000000000|33|000306000000000.33.A.000306000000000.33|0
06|06018|000306000000000|71|000306000000000.71.A.000306000000000.71|0
06|06019|000100000000000|13|000100000000000.13.A.000100000000000.13|2
06|06019|000100000000000|131|000100000000000.131.A.000100000000000.131|13
06|06019|000100000000000|132|000100000000000.132.A.000100000000000.132|0
06|06019|000100000000000|133|000100000000000.133.A.000100000000000.133|4
06|06019|000100000000000|135|000100000000000.135.A.000100000000000.135|207
06|06019|000100000000000|136|000100000000000.136.A.000100000000000.136|623
06|06019|000100000000000|137|000100000000000.137.A.000100000000000.137|33
06|06019|000100000000000|36|000100000000000.36.A.000100000000000.36|2
06|06019|000100000000000|57|000100000000000.57.A.000100000000000.57|2
06|06019|000100000000000|87|000100000000000.87.A.000100000000000.87|15
06|06019|000206000000000|06-156|000206000000000.06-156.A.000206000000000.06-156|10
06|06019|000206000000000|06-179|000206000000000.06-179.A.000206000000000.06-179|0
06|06019|000206000000000|06-180|000206000000000.06-180.A.000206000000000.06-180|2
06|06019|000206000000000|06-501|000206000000000.06-501.F.000206000000000.06-501|0
06|06019|000206000000000|06-501|000206000000000.06-501.O.000206000000000.06-501|145
06|06019|000206000000000|06-501|000206000000000.06-501.P.000206000000000.06-501|1
06|06019|000206000000000|06-501|000206000000000.06-501.R.000206000000000.06-501|503
06|06019|000206000000000|06-502|000206000000000.06-502.A.000206000000000.06-502|1
06|06019|000206000000000|06-503|000206000000000.06-503.A.000206000000000.06-503|200
06|06019|000206000000000|06-503|000206000000000.06-503.B.000206000000000.06-503|21
06|06019|000206000000000|06-504|000206000000000.06-504.A.000206000000000.06-504|31
06|06019|000206000000000|33|000206000000000.33.A.000206000000000.33|3
06|06019|000206000000000|71|000206000000000.71.A.000206000000000.71|2
06|06019|000306000000000|06-156|000306000000000.06-156.A.000306000000000.06-156|10
06|06019|000306000000000|06-179|000306000000000.06-179.A.000306000000000.06-179|0
06|06019|000306000000000|06-180|000306000000000.06-180.A.000306000000000.06-180|2
06|06019|000306000000000|06-501|000306000000000.06-501.F.000306000000000.06-501|0
06|06019|000306000000000|06-501|000306000000000.06-501.I.000306000000000.06-501|1
06|06019|000306000000000|06-501|000306000000000.06-501.O.000306000000000.06-501|142
06|06019|000306000000000|06-501|000306000000000.06-501.P.000306000000000.06-501|1
06|06019|000306000000000|06-501|000306000000000.06-501.R.000306000000000.06-501|502
06|06019|000306000000000|06-502|000306000000000.06-502.A.000306000000000.06-502|1
06|06019|000306000000000|06-503|000306000000000.06-503.A.000306000000000.06-503|198
06|06019|000306000000000|06-503|000306000000000.06-503.B.000306000000000.06-503|24
06|06019|000306000000000|06-504|000306000000000.06-504.A.000306000000000.06-504|29
06|06019|000306000000000|33|000306000000000.33.A.000306000000000.33|3
06|06019|000306000000000|71|000306000000000.71.A.000306000000000.71|2
06|06020|000100000000000|13|000100000000000.13.A.000100000000000.13|1
06|06020|000100000000000|131|000100000000000.131.A.000100000000000.131|20
06|06020|000100000000000|132|000100000000000.132.A.000100000000000.132|0
06|06020|000100000000000|133|000100000000000.133.A.000100000000000.133|3
06|06020|000100000000000|135|000100000000000.135.A.000100000000000.135|111
06|06020|000100000000000|136|000100000000000.136.A.000100000000000.136|320
06|06020|000100000000000|137|000100000000000.137.A.000100000000000.137|13
06|06020|000100000000000|36|000100000000000.36.A.000100000000000.36|1
06|06020|000100000000000|57|000100000000000.57.A.000100000000000.57|1
06|06020|000100000000000|87|000100000000000.87.A.000100000000000.87|8
06|06020|000206000000000|06-156|000206000000000.06-156.A.000206000000000.06-156|11
06|06020|000206000000000|06-179|000206000000000.06-179.A.000206000000000.06-179|0
06|06020|000206000000000|06-180|000206000000000.06-180.A.000206000000000.06-180|0
06|06020|000206000000000|06-501|000206000000000.06-501.F.000206000000000.06-501|0
06|06020|000206000000000|06-501|000206000000000.06-501.O.000206000000000.06-501|67
06|06020|000206000000000|06-501|000206000000000.06-501.P.000206000000000.06-501|1
06|06020|000206000000000|06-501|000206000000000.06-501.R.000206000000000.06-501|253
06|06020|000206000000000|06-502|000206000000000.06-502.A.000206000000000.06-502|1
06|06020|000206000000000|06-503|000206000000000.06-503.A.000206000000000.06-503|108
06|06020|000206000000000|06-503|000206000000000.06-503.B.000206000000000.06-503|2
06|06020|000206000000000|06-504|000206000000000.06-504.A.000206000000000.06-504|7
06|06020|000206000000000|33|000206000000000.33.A.000206000000000.33|4
06|06020|000206000000000|71|000206000000000.71.A.000206000000000.71|1
06|06020|000306000000000|06-156|000306000000000.06-156.A.000306000000000.06-156|11
06|06020|000306000000000|06-179|000306000000000.06-179.A.000306000000000.06-179|0
06|06020|000306000000000|06-180|000306000000000.06-180.A.000306000000000.06-180|0
06|06020|000306000000000|06-501|000306000000000.06-501.F.000306000000000.06-501|0
06|06020|000306000000000|06-501|000306000000000.06-501.I.000306000000000.06-501|0
06|06020|000306000000000|06-501|000306000000000.06-501.O.000306000000000.06-501|67
06|06020|000306000000000|06-501|000306000000000.06-501.P.000306000000000.06-501|1
06|06020|000306000000000|06-501|000306000000000.06-501.R.000306000000000.06-501|246
06|06020|000306000000000|06-502|000306000000000.06-502.A.000306000000000.06-502|1
06|06020|000306000000000|06-503|000306000000000.06-503.A.000306000000000.06-503|107
06|06020|000306000000000|06-503|000306000000000.06-503.B.000306000000000.06-503|2
06|06020|000306000000000|06-504|000306000000000.06-504.A.000306000000000.06-504|7
06|06020|000306000000000|33|000306000000000.33.A.000306000000000.33|4
06|06020|000306000000000|71|000306000000000.71.A.000306000000000.71|1
06|06021|000100000000000|13|000100000000000.13.A.000100000000000.13|1
06|06021|000100000000000|131|000100000000000.131.A.000100000000000.131|24
06|06021|000100000000000|132|000100000000000.132.A.000100000000000.132|1
06|06021|000100000000000|133|000100000000000.133.A.000100000000000.133|4
06|06021|000100000000000|135|000100000000000.135.A.000100000000000.135|305
06|06021|000100000000000|136|000100000000000.136.A.000100000000000.136|768
06|06021|000100000000000|137|000100000000000.137.A.000100000000000.137|25
06|06021|000100000000000|36|000100000000000.36.A.000100000000000.36|1
06|06021|000100000000000|57|000100000000000.57.A.000100000000000.57|0
06|06021|000100000000000|87|000100000000000.87.A.000100000000000.87|9
06|06021|000206000000000|06-156|000206000000000.06-156.A.000206000000000.06-156|16
06|06021|000206000000000|06-179|000206000000000.06-179.A.000206000000000.06-179|2
06|06021|000206000000000|06-180|000206000000000.06-180.A.000206000000000.06-180|1
06|06021|000206000000000|06-501|000206000000000.06-501.F.000206000000000.06-501|0
06|06021|000206000000000|06-501|000206000000000.06-501.O.000206000000000.06-501|127
06|06021|000206000000000|06-501|000206000000000.06-501.P.000206000000000.06-501|2
06|06021|000206000000000|06-501|000206000000000.06-501.R.000206000000000.06-501|640
06|06021|000206000000000|06-502|000206000000000.06-502.A.000206000000000.06-502|0
06|06021|000206000000000|06-503|000206000000000.06-503.A.000206000000000.06-503|309
06|06021|000206000000000|06-503|000206000000000.06-503.B.000206000000000.06-503|7
06|06021|000206000000000|06-504|000206000000000.06-504.A.000206000000000.06-504|14
06|06021|000206000000000|33|000206000000000.33.A.000206000000000.33|4
06|06021|000206000000000|71|000206000000000.71.A.000206000000000.71|4
06|06021|000306000000000|06-156|000306000000000.06-156.A.000306000000000.06-156|15
06|06021|000306000000000|06-179|000306000000000.06-179.A.000306000000000.06-179|2
06|06021|000306000000000|06-180|000306000000000.06-180.A.000306000000000.06-180|1
06|06021|000306000000000|06-501|000306000000000.06-501.F.000306000000000.06-501|0
06|06021|000306000000000|06-501|000306000000000.06-501.I.000306000000000.06-501|0
06|06021|000306000000000|06-501|000306000000000.06-501.O.000306000000000.06-501|126
06|06021|000306000000000|06-501|000306000000000.06-501.P.000306000000000.06-501|1
06|06021|000306000000000|06-501|000306000000000.06-501.R.000306000000000.06-501|640
06|06021|000306000000000|06-502|000306000000000.06-502.A.000306000000000.06-502|0
06|06021|000306000000000|06-503|000306000000000.06-503.A.000306000000000.06-503|310
06|06021|000306000000000|06-503|000306000000000.06-503.B.000306000000000.06-503|7
06|06021|000306000000000|06-504|000306000000000.06-504.A.000306000000000.06-504|14
06|06021|000306000000000|33|000306000000000.33.A.000306000000000.33|4
06|06021|000306000000000|71|000306000000000.71.A.000306000000000.71|4
06|06022|000100000000000|13|000100000000000.13.A.000100000000000.13|0
06|06022|000100000000000|131|000100000000000.131.A.000100000000000.131|48
06|06022|000100000000000|132|000100000000000.132.A.000100000000000.132|0
06|06022|000100000000000|133|000100000000000.133.A.000100000000000.133|2
06|06022|000100000000000|135|000100000000000.135.A.000100000000000.135|125
06|06022|000100000000000|136|000100000000000.136.A.000100000000000.136|189
06|06022|000100000000000|137|000100000000000.137.A.000100000000000.137|7
06|06022|000100000000000|36|000100000000000.36.A.000100000000000.36|0
06|06022|000100000000000|57|000100000000000.57.A.000100000000000.57|1
06|06022|000100000000000|87|000100000000000.87.A.000100000000000.87|4
06|06022|000206000000000|06-156|000206000000000.06-156.A.000206000000000.06-156|50
06|06022|000206000000000|06-179|000206000000000.06-179.A.000206000000000.06-179|1
06|06022|000206000000000|06-180|000206000000000.06-180.A.000206000000000.06-180|1
06|06022|000206000000000|06-501|000206000000000.06-501.F.000206000000000.06-501|0
06|06022|000206000000000|06-501|000206000000000.06-501.O.000206000000000.06-501|92
06|06022|000206000000000|06-501|000206000000000.06-501.P.000206000000000.06-501|1
06|06022|000206000000000|06-501|000206000000000.06-501.R.000206000000000.06-501|208
06|06022|000206000000000|06-502|000206000000000.06-502.A.000206000000000.06-502|0
06|06022|000206000000000|06-503|000206000000000.06-503.A.000206000000000.06-503|120
06|06022|000206000000000|06-503|000206000000000.06-503.B.000206000000000.06-503|4
06|06022|000206000000000|06-504|000206000000000.06-504.A.000206000000000.06-504|7
06|06022|000206000000000|33|000206000000000.33.A.000206000000000.33|1
06|06022|000206000000000|71|000206000000000.71.A.000206000000000.71|1
06|06022|000306000000000|06-156|000306000000000.06-156.A.000306000000000.06-156|50
06|06022|000306000000000|06-179|000306000000000.06-179.A.000306000000000.06-179|1
06|06022|000306000000000|06-180|000306000000000.06-180.A.000306000000000.06-180|1
06|06022|000306000000000|06-501|000306000000000.06-501.F.000306000000000.06-501|0
06|06022|000306000000000|06-501|000306000000000.06-501.I.000306000000000.06-501|1
06|06022|000306000000000|06-501|000306000000000.06-501.O.000306000000000.06-501|91
06|06022|000306000000000|06-501|000306000000000.06-501.P.000306000000000.06-501|1
06|06022|000306000000000|06-501|000306000000000.06-501.R.000306000000000.06-501|202
06|06022|000306000000000|06-502|000306000000000.06-502.A.000306000000000.06-502|0
06|06022|000306000000000|06-503|000306000000000.06-503.A.000306000000000.06-503|120
06|06022|000306000000000|06-503|000306000000000.06-503.B.000306000000000.06-503|3
06|06022|000306000000000|06-504|000306000000000.06-504.A.000306000000000.06-504|7
06|06022|000306000000000|33|000306000000000.33.A.000306000000000.33|1
06|06022|000306000000000|71|000306000000000.71.A.000306000000000.71|1
06|06023|000100000000000|13|000100000000000.13.A.000100000000000.13|5
06|06023|000100000000000|131|000100000000000.131.A.000100000000000.131|385
06|06023|000100000000000|132|000100000000000.132.A.000100000000000.132|3
06|06023|000100000000000|133|000100000000000.133.A.000100000000000.133|19
06|06023|000100000000000|135|000100000000000.135.A.000100000000000.135|1203
06|06023|000100000000000|136|000100000000000.136.A.000100000000000.136|2792
06|06023|000100000000000|137|000100000000000.137.A.000100000000000.137|67
06|06023|000100000000000|36|000100000000000.36.A.000100000000000.36|2
06|06023|000100000000000|57|000100000000000.57.A.000100000000000.57|2
06|06023|000100000000000|87|000100000000000.87.A.000100000000000.87|24
06|06023|000206000000000|06-156|000206000000000.06-156.A.000206000000000.06-156|309
06|06023|000206000000000|06-179|000206000000000.06-179.A.000206000000000.06-179|6
06|06023|000206000000000|06-180|000206000000000.06-180.A.000206000000000.06-180|1
06|06023|000206000000000|06-501|000206000000000.06-501.F.000206000000000.06-501|0
06|06023|000206000000000|06-501|000206000000000.06-501.O.000206000000000.06-501|1010
06|06023|000206000000000|06-501|000206000000000.06-501.P.000206000000000.06-501|0
06|06023|000206000000000|06-501|000206000000000.06-501.R.000206000000000.06-501|1725
06|06023|000206000000000|06-502|000206000000000.06-502.A.000206000000000.06-502|3
06|06023|000206000000000|06-503|000206000000000.06-503.A.000206000000000.06-503|1099
06|06023|000206000000000|06-503|000206000000000.06-503.B.000206000000000.06-503|60
06|06023|000206000000000|06-504|000206000000000.06-504.A.000206000000000.06-504|49
06|06023|000206000000000|33|000206000000000.33.A.000206000000000.33|11
06|06023|000206000000000|71|000206000000000.71.A.000206000000000.71|16
06|06023|000306000000000|06-156|000306000000000.06-156.A.000306000000000.06-156|307
06|06023|000306000000000|06-179|000306000000000.06-179.A.000306000000000.06-179|6
06|06023|000306000000000|06-180|000306000000000.06-180.A.000306000000000.06-180|1
06|06023|000306000000000|06-501|000306000000000.06-501.F.000306000000000.06-501|0
06|06023|000306000000000|06-501|000306000000000.06-501.I.000306000000000.06-501|3
06|06023|000306000000000|06-501|000306000000000.06-501.O.000306000000000.06-501|999
06|06023|000306000000000|06-501|000306000000000.06-501.P.000306000000000.06-501|0
06|06023|000306000000000|06-501|000306000000000.06-501.R.000306000000000.06-501|1713
06|06023|000306000000000|06-502|000306000000000.06-502.A.000306000000000.06-502|4
06|06023|000306000000000|06-503|000306000000000.06-503.A.000306000000000.06-503|1114
06|06023|000306000000000|06-503|000306000000000.06-503.B.000306000000000.06-503|50
06|06023|000306000000000|06-504|000306000000000.06-504.A.000306000000000.06-504|47
06|06023|000306000000000|33|000306000000000.33.A.000306000000000.33|11
06|06023|000306000000000|71|000306000000000.71.A.000306000000000.71|18
06|06024|000100000000000|13|000100000000000.13.A.000100000000000.13|4
06|06024|000100000000000|131|000100000000000.131.A.000100000000000.131|59
06|06024|000100000000000|132|000100000000000.132.A.000100000000000.132|2
06|06024|000100000000000|133|000100000000000.133.A.000100000000000.133|5
06|06024|000100000000000|135|000100000000000.135.A.000100000000000.135|427
06|06024|000100000000000|136|000100000000000.136.A.000100000000000.136|1660
06|06024|000100000000000|137|000100000000000.137.A.000100000000000.137|20
06|06024|000100000000000|36|000100000000000.36.A.000100000000000.36|0
06|06024|000100000000000|57|000100000000000.57.A.000100000000000.57|3
06|06024|000100000000000|87|000100000000000.87.A.000100000000000.87|5
06|06024|000206000000000|06-156|000206000000000.06-156.A.000206000000000.06-156|55
06|06024|000206000000000|06-179|000206000000000.06-179.A.000206000000000.06-179|1
06|06024|000206000000000|06-180|000206000000000.06-180.A.000206000000000.06-180|2
06|06024|000206000000000|06-501|000206000000000.06-501.F.000206000000000.06-501|0
06|06024|000206000000000|06-501|000206000000000.06-501.O.000206000000000.06-501|230
06|06024|000206000000000|06-501|000206000000000.06-501.P.000206000000000.06-501|3
06|06024|000206000000000|06-501|000206000000000.06-501.R.000206000000000.06-501|1261
06|06024|000206000000000|06-502|000206000000000.06-502.A.000206000000000.06-502|1
06|06024|000206000000000|06-503|000206000000000.06-503.A.000206000000000.06-503|362
06|06024|000206000000000|06-503|000206000000000.06-503.B.000206000000000.06-503|66
06|06024|000206000000000|06-504|000206000000000.06-504.A.000206000000000.06-504|17
06|06024|000206000000000|33|000206000000000.33.A.000206000000000.33|1
06|06024|000206000000000|71|000206000000000.71.A.000206000000000.71|5
06|06024|000306000000000|06-156|000306000000000.06-156.A.000306000000000.06-156|55
06|06024|000306000000000|06-179|000306000000000.06-179.A.000306000000000.06-179|1
06|06024|000306000000000|06-180|000306000000000.06-180.A.000306000000000.06-180|2
06|06024|000306000000000|06-501|000306000000000.06-501.F.000306000000000.06-501|0
06|06024|000306000000000|06-501|000306000000000.06-501.I.000306000000000.06-501|5
06|06024|000306000000000|06-501|000306000000000.06-501.O.000306000000000.06-501|229
06|06024|000306000000000|06-501|000306000000000.06-501.P.000306000000000.06-501|3
06|06024|000306000000000|06-501|000306000000000.06-501.R.000306000000000.06-501|1223
06|06024|000306000000000|06-502|000306000000000.06-502.A.000306000000000.06-502|1
06|06024|000306000000000|06-503|000306000000000.06-503.A.000306000000000.06-503|366
06|06024|000306000000000|06-503|000306000000000.06-503.B.000306000000000.06-503|63
06|06024|000306000000000|06-504|000306000000000.06-504.A.000306000000000.06-504|17
06|06024|000306000000000|33|000306000000000.33.A.000306000000000.33|0
06|06024|000306000000000|71|000306000000000.71.A.000306000000000.71|5
06|06025|000100000000000|13|000100000000000.13.A.000100000000000.13|79
06|06025|000100000000000|131|000100000000000.131.A.000100000000000.131|1720
06|06025|000100000000000|132|000100000000000.132.A.000100000000000.132|38
06|06025|000100000000000|133|000100000000000.133.A.000100000000000.133|238
06|06025|000100000000000|135|000100000000000.135.A.000100000000000.135|6339
06|06025|000100000000000|136|000100000000000.136.A.000100000000000.136|25134
06|06025|000100000000000|137|000100000000000.137.A.000100000000000.137|592
06|06025|000100000000000|36|000100000000000.36.A.000100000000000.36|28
06|06025|000100000000000|57|000100000000000.57.A.000100000000000.57|53
06|06025|000100000000000|87|000100000000000.87.A.000100000000000.87|292
06|06025|000206000000000|06-156|000206000000000.06-156.A.000206000000000.06-156|1435
06|06025|000206000000000|06-179|000206000000000.06-179.A.000206000000000.06-179|141
06|06025|000206000000000|06-180|000206000000000.06-180.A.000206000000000.06-180|28
06|06025|000206000000000|06-501|000206000000000.06-501.F.000206000000000.06-501|53
06|06025|000206000000000|06-501|000206000000000.06-501.O.000206000000000.06-501|6590
06|06025|000206000000000|06-501|000206000000000.06-501.P.000206000000000.06-501|65
06|06025|000206000000000|06-501|000206000000000.06-501.R.000206000000000.06-501|19001
06|06025|000206000000000|06-502|000206000000000.06-502.A.000206000000000.06-502|169
06|06025|000206000000000|06-503|000206000000000.06-503.A.000206000000000.06-503|5480
06|06025|000206000000000|06-503|000206000000000.06-503.B.000206000000000.06-503|475
06|06025|000206000000000|06-504|000206000000000.06-504.A.000206000000000.06-504|445
06|06025|000206000000000|33|000206000000000.33.A.000206000000000.33|128
06|06025|000206000000000|71|000206000000000.71.A.000206000000000.71|223
06|06025|000306000000000|06-156|000306000000000.06-156.A.000306000000000.06-156|1430
06|06025|000306000000000|06-179|000306000000000.06-179.A.000306000000000.06-179|139
06|06025|000306000000000|06-180|000306000000000.06-180.A.000306000000000.06-180|27
06|06025|000306000000000|06-501|000306000000000.06-501.F.000306000000000.06-501|54
06|06025|000306000000000|06-501|000306000000000.06-501.I.000306000000000.06-501|129
06|06025|000306000000000|06-501|000306000000000.06-501.O.000306000000000.06-501|6367
06|06025|000306000000000|06-501|000306000000000.06-501.P.000306000000000.06-501|64
06|06025|000306000000000|06-501|000306000000000.06-501.R.000306000000000.06-501|18441
06|06025|000306000000000|06-502|000306000000000.06-502.A.000306000000000.06-502|168
06|06025|000306000000000|06-503|000306000000000.06-503.A.000306000000000.06-503|5595
06|06025|000306000000000|06-503|000306000000000.06-503.B.000306000000000.06-503|407
06|06025|000306000000000|06-504|000306000000000.06-504.A.000306000000000.06-504|445
06|06025|000306000000000|33|000306000000000.33.A.000306000000000.33|124
06|06025|000306000000000|71|000306000000000.71.A.000306000000000.71|233
07|07001|000100000000000|13|000100000000000.13.A.000100000000000.13|897
07|07001|000100000000000|131|000100000000000.131.A.000100000000000.131|3684
07|07001|000100000000000|132|000100000000000.132.A.000100000000000.132|271
07|07001|000100000000000|133|000100000000000.133.A.000100000000000.133|3123
07|07001|000100000000000|135|000100000000000.135.A.000100000000000.135|17036
07|07001|000100000000000|136|000100000000000.136.A.000100000000000.136|35534
07|07001|000100000000000|137|000100000000000.137.A.000100000000000.137|7217
07|07001|000100000000000|36|000100000000000.36.A.000100000000000.36|183
07|07001|000100000000000|57|000100000000000.57.A.000100000000000.57|232
07|07001|000100000000000|87|000100000000000.87.A.000100000000000.87|1893
07|07001|000307000000000|07-151|000307000000000.07-151.A.000307000000000.07-151|1852
07|07001|000307000000000|07-152|000307000000000.07-152.A.000307000000000.07-152|4946
07|07001|000307000000000|07-501|000307000000000.07-501.A.000307000000000.07-501|24070
07|07001|000307000000000|07-502|000307000000000.07-502.A.000307000000000.07-502|3515
07|07001|000307000000000|07-502|000307000000000.07-502.B.000307000000000.07-502|7588
07|07001|000307000000000|07-503|000307000000000.07-503.A.000307000000000.07-503|6949
