CODIGO_DISTRITO|CODIGO_SECCION|MESAS_HABILITADAS|MESAS_COMPUTADAS|CODIGO_CATEGORIA|CONTADOR|VALOR
14|14007|138|131|000100000000000|VII|11
14|14007|138|131|000100000000000|VN|296
14|14007|138|131|000100000000000|VR|16
14|14007|138|131|000314000000000|CSCCC|42
14|14007|138|131|000314000000000|VB|2895
14|14007|138|131|000314000000000|VII|19
14|14007|138|131|000314000000000|VN|1070
14|14007|138|131|000314000000000|VR|42
14|14008|258|246|000100000000000|CSCCC|48
14|14008|258|246|000100000000000|VB|1709
14|14008|258|246|000100000000000|VII|5
14|14008|258|246|000100000000000|VN|625
14|14008|258|246|000100000000000|VR|33
14|14008|258|246|000314000000000|CSCCC|48
14|14008|258|246|000314000000000|VB|7740
14|14008|258|246|000314000000000|VII|5
14|14008|258|246|000314000000000|VN|1420
14|14008|258|246|000314000000000|VR|35
14|14009|112|107|000100000000000|CSCCC|6
14|14009|112|107|000100000000000|VB|1178
14|14009|112|107|000100000000000|VII|0
14|14009|112|107|000100000000000|VN|183
14|14009|112|107|000100000000000|VR|2
14|14009|112|107|000314000000000|CSCCC|6
14|14009|112|107|000314000000000|VB|2826
14|14009|112|107|000314000000000|VII|0
14|14009|112|107|000314000000000|VN|585
14|14009|112|107|000314000000000|VR|14
14|14010|128|118|000100000000000|CSCCC|30
14|14010|128|118|000100000000000|VB|1099
14|14010|128|118|000100000000000|VII|0
14|14010|128|118|000100000000000|VN|246
14|14010|128|118|000100000000000|VR|0
14|14010|128|118|000314000000000|CSCCC|30
14|14010|128|118|000314000000000|VB|3498
14|14010|128|118|000314000000000|VII|0
14|14010|128|118|000314000000000|VN|717
14|14010|128|118|000314000000000|VR|0
14|14011|68|67|000100000000000|CSCCC|14
14|14011|68|67|000100000000000|VB|553
14|14011|68|67|000100000000000|VII|0
14|14011|68|67|000100000000000|VN|67
14|14011|68|67|000100000000000|VR|0
14|14011|68|67|000314000000000|CSCCC|14
14|14011|68|67|000314000000000|VB|1560
14|14011|68|67|000314000000000|VII|0
14|14011|68|67|000314000000000|VN|169
14|14011|68|67|000314000000000|VR|0
14|14012|81|76|000100000000000|CSCCC|8
14|14012|81|76|000100000000000|VB|473
14|14012|81|76|000100000000000|VII|0
14|14012|81|76|000100000000000|VN|149
14|14012|81|76|000100000000000|VR|2
14|14012|81|76|000314000000000|CSCCC|8
14|14012|81|76|000314000000000|VB|1951
14|14012|81|76|000314000000000|VII|0
14|14012|81|76|000314000000000|VN|606
14|14012|81|76|000314000000000|VR|0
14|14013|160|155|000100000000000|CSCCC|54
14|14013|160|155|000100000000000|VB|1035
14|14013|160|155|000100000000000|VII|0
14|14013|160|155|000100000000000|VN|316
14|14013|160|155|000100000000000|VR|33
14|14013|160|155|000314000000000|CSCCC|54
14|14013|160|155|000314000000000|VB|3725
14|14013|160|155|000314000000000|VII|0
14|14013|160|155|000314000000000|VN|580
14|14013|160|155|000314000000000|VR|39
14|14014|191|184|000100000000000|CSCCC|69
14|14014|191|184|000100000000000|VB|1024
14|14014|191|184|000100000000000|VII|20
14|14014|191|184|000100000000000|VN|513
14|14014|191|184|000100000000000|VR|132
14|14014|191|184|000314000000000|CSCCC|64
14|14014|191|184|000314000000000|VB|4259
14|14014|191|184|000314000000000|VII|11
14|14014|191|184|000314000000000|VN|1107
14|14014|191|184|000314000000000|VR|77
14|14015|62|61|000100000000000|CSCCC|14
14|14015|62|61|000100000000000|VB|426
14|14015|62|61|000100000000000|VII|1
14|14015|62|61|000100000000000|VN|23
14|14015|62|61|000100000000000|VR|1
14|14015|62|61|000314000000000|CSCCC|10
14|14015|62|61|000314000000000|VB|1384
14|14015|62|61|000314000000000|VII|1
14|14015|62|61|000314000000000|VN|44
14|14015|62|61|000314000000000|VR|1
14|14016|207|199|000100000000000|CSCCC|130
14|14016|207|199|000100000000000|VB|1087
14|14016|207|199|000100000000000|VII|3
14|14016|207|199|000100000000000|VN|647
14|14016|207|199|000100000000000|VR|35
14|14016|207|199|000314000000000|CSCCC|39
14|14016|207|199|000314000000000|VB|4391
14|14016|207|199|000314000000000|VII|12
14|14016|207|199|000314000000000|VN|1691
14|14016|207|199|000314000000000|VR|89
14|14017|99|95|000100000000000|CSCCC|16
14|14017|99|95|000100000000000|VB|539
14|14017|99|95|000100000000000|VII|0
14|14017|99|95|000100000000000|VN|189
14|14017|99|95|000100000000000|VR|1
14|14017|99|95|000314000000000|CSCCC|16
14|14017|99|95|000314000000000|VB|2270
14|14017|99|95|000314000000000|VII|0
14|14017|99|95|000314000000000|VN|443
14|14017|99|95|000314000000000|VR|10
15|15001|965|842|000100000000000|VB|13993
15|15001|965|842|000100000000000|VII|104
15|15001|965|842|000100000000000|VN|5300
15|15001|965|842|000100000000000|VR|300
15|15001|965|842|000215000000000|VB|21221
15|15001|965|842|000215000000000|VII|51
15|15001|965|842|000215000000000|VN|8926
15|15001|965|842|000215000000000|VR|280
15|15001|965|842|000315000000000|VB|24040
15|15001|965|842|000315000000000|VII|52
15|15001|965|842|000315000000000|VN|8488
15|15001|965|842|000315000000000|VR|254
15|15002|98|94|000100000000000|VB|1984
15|15002|98|94|000100000000000|VII|1
15|15002|98|94|000100000000000|VN|485
15|15002|98|94|000100000000000|VR|4
15|15002|98|94|000215000000000|VB|2714
15|15002|98|94|000215000000000|VII|0
15|15002|98|94|000215000000000|VN|731
15|15002|98|94|000215000000000|VR|8
15|15002|98|94|000315000000000|VB|2884
15|15002|98|94|000315000000000|VII|0
15|15002|98|94|000315000000000|VN|713
15|15002|98|94|000315000000000|VR|8
15|15003|39|34|000100000000000|VB|731
15|15003|39|34|000100000000000|VII|4
15|15003|39|34|000100000000000|VN|312
15|15003|39|34|000100000000000|VR|4
15|15003|39|34|000215000000000|VB|900
15|15003|39|34|000215000000000|VII|0
15|15003|39|34|000215000000000|VN|413
15|15003|39|34|000215000000000|VR|5
15|15003|39|34|000315000000000|VB|896
15|15003|39|34|000315000000000|VII|0
15|15003|39|34|000315000000000|VN|415
15|15003|39|34|000315000000000|VR|4
15|15004|62|50|000100000000000|VB|3134
15|15004|62|50|000100000000000|VII|2
15|15004|62|50|000100000000000|VN|355
15|15004|62|50|000100000000000|VR|0
15|15004|62|50|000215000000000|VB|1389
15|15004|62|50|000215000000000|VII|2
15|15004|62|50|000215000000000|VN|661
15|15004|62|50|000215000000000|VR|0
15|15004|62|50|000315000000000|VB|1690
15|15004|62|50|000315000000000|VII|2
15|15004|62|50|000315000000000|VN|622
15|15004|62|50|000315000000000|VR|0
15|15005|42|36|000100000000000|VB|961
15|15005|42|36|000100000000000|VII|2
15|15005|42|36|000100000000000|VN|232
15|15005|42|36|000100000000000|VR|0
15|15005|42|36|000215000000000|VB|787
15|15005|42|36|000215000000000|VII|2
15|15005|42|36|000215000000000|VN|511
15|15005|42|36|000215000000000|VR|0
15|15005|42|36|000315000000000|VB|928
15|15005|42|36|000315000000000|VII|2
15|15005|42|36|000315000000000|VN|534
15|15005|42|36|000315000000000|VR|0
15|15006|24|3|000100000000000|VB|110
15|15006|24|3|000100000000000|VII|0
15|15006|24|3|000100000000000|VN|21
15|15006|24|3|000100000000000|VR|0
15|15006|24|3|000215000000000|VB|73
15|15006|24|3|000215000000000|VII|0
15|15006|24|3|000215000000000|VN|47
15|15006|24|3|000215000000000|VR|0
15|15006|24|3|000315000000000|VB|75
15|15006|24|3|000315000000000|VII|0
15|15006|24|3|000315000000000|VN|47
15|15006|24|3|000315000000000|VR|0
15|15007|19|10|000100000000000|VB|174
15|15007|19|10|000100000000000|VII|1
15|15007|19|10|000100000000000|VN|23
15|15007|19|10|000100000000000|VR|2
15|15007|19|10|000215000000000|VB|120
15|15007|19|10|000215000000000|VII|1
15|15007|19|10|000215000000000|VN|78
15|15007|19|10|000215000000000|VR|1
15|15007|19|10|000315000000000|VB|132
15|15007|19|10|000315000000000|VII|1
15|15007|19|10|000315000000000|VN|72
15|15007|19|10|000315000000000|VR|1
15|15008|21|19|000100000000000|VB|538
15|15008|21|19|000100000000000|VII|0
15|15008|21|19|000100000000000|VN|184
15|15008|21|19|000100000000000|VR|3
15|15008|21|19|000215000000000|VB|437
15|15008|21|19|000215000000000|VII|0
15|15008|21|19|000215000000000|VN|232
15|15008|21|19|000215000000000|VR|3
15|15008|21|19|000315000000000|VB|474
15|15008|21|19|000315000000000|VII|0
15|15008|21|19|000315000000000|VN|231
15|15008|21|19|000315000000000|VR|3
15|15009|23|20|000100000000000|VB|422
15|15009|23|20|000100000000000|VII|2
15|15009|23|20|000100000000000|VN|79
15|15009|23|20|000100000000000|VR|0
15|15009|23|20|000215000000000|VB|434
15|15009|23|20|000215000000000|VII|2
15|15009|23|20|000215000000000|VN|148
15|15009|23|20|000215000000000|VR|6
15|15009|23|20|000315000000000|VB|431
15|15009|23|20|000315000000000|VII|2
15|15009|23|20|000315000000000|VN|140
15|15009|23|20|000315000000000|VR|6
15|15010|28|12|000100000000000|VB|281
15|15010|28|12|000100000000000|VII|3
15|15010|28|12|000100000000000|VN|35
15|15010|28|12|000100000000000|VR|0
15|15010|28|12|000215000000000|VB|237
15|15010|28|12|000215000000000|VII|3
15|15010|28|12|000215000000000|VN|116
15|15010|28|12|000215000000000|VR|0
15|15010|28|12|000315000000000|VB|238
15|15010|28|12|000315000000000|VII|3
15|15010|28|12|000315000000000|VN|115
15|15010|28|12|000315000000000|VR|0
15|15011|10|6|000100000000000|VB|24
15|15011|10|6|000100000000000|VII|0
15|15011|10|6|000100000000000|VN|5
15|15011|10|6|000100000000000|VR|1
15|15011|10|6|000215000000000|VB|20
15|15011|10|6|000215000000000|VII|0
15|15011|10|6|000215000000000|VN|8
15|15011|10|6|000215000000000|VR|1
15|15011|10|6|000315000000000|VB|24
15|15011|10|6|000315000000000|VII|0
15|15011|10|6|000315000000000|VN|7
15|15011|10|6|000315000000000|VR|1
15|15012|13|11|000100000000000|VB|222
15|15012|13|11|000100000000000|VII|1
15|15012|13|11|000100000000000|VN|38
15|15012|13|11|000100000000000|VR|0
15|15012|13|11|000215000000000|VB|196
15|15012|13|11|000215000000000|VII|10
15|15012|13|11|000215000000000|VN|92
15|15012|13|11|000215000000000|VR|0
15|15012|13|11|000315000000000|VB|222
15|15012|13|11|000315000000000|VII|10
15|15012|13|11|000315000000000|VN|87
15|15012|13|11|000315000000000|VR|1
15|15013|15|13|000100000000000|VB|305
15|15013|15|13|000100000000000|VII|0
15|15013|15|13|000100000000000|VN|75
15|15013|15|13|000100000000000|VR|1
15|15013|15|13|000215000000000|VB|317
15|15013|15|13|000215000000000|VII|0
15|15013|15|13|000215000000000|VN|178
15|15013|15|13|000215000000000|VR|3
15|15013|15|13|000315000000000|VB|285
15|15013|15|13|000315000000000|VII|0
15|15013|15|13|000315000000000|VN|170
15|15013|15|13|000315000000000|VR|3
15|15014|43|40|000100000000000|VB|948
15|15014|43|40|000100000000000|VII|0
15|15014|43|40|000100000000000|VN|215
15|15014|43|40|000100000000000|VR|10
15|15014|43|40|000215000000000|VB|969
15|15014|43|40|000215000000000|VII|0
15|15014|43|40|000215000000000|VN|348
15|15014|43|40|000215000000000|VR|9
15|15014|43|40|000315000000000|VB|1137
15|15014|43|40|000315000000000|VII|0
15|15014|43|40|000315000000000|VN|331
15|15014|43|40|000315000000000|VR|7
15|15015|88|82|000100000000000|VB|822
15|15015|88|82|000100000000000|VII|0
15|15015|88|82|000100000000000|VN|593
15|15015|88|82|000100000000000|VR|17
15|15015|88|82|000215000000000|VB|1890
15|15015|88|82|000215000000000|VII|0
15|15015|88|82|000215000000000|VN|596
15|15015|88|82|000215000000000|VR|15
15|15015|88|82|000315000000000|VB|1996
15|15015|88|82|000315000000000|VII|0
15|15015|88|82|000315000000000|VN|578
15|15015|88|82|000315000000000|VR|14
15|15016|36|32|000100000000000|VB|251
15|15016|36|32|000100000000000|VII|0
15|15016|36|32|000100000000000|VN|203
15|15016|36|32|000100000000000|VR|5
15|15016|36|32|000215000000000|VB|703
15|15016|36|32|000215000000000|VII|0
15|15016|36|32|000215000000000|VN|273
15|15016|36|32|000215000000000|VR|6
15|15016|36|32|000315000000000|VB|712
15|15016|36|32|000315000000000|VII|0
15|15016|36|32|000315000000000|VN|265
15|15016|36|32|000315000000000|VR|6
16|16001|170|161|000100000000000|CSCCC|72
16|16001|170|161|000100000000000|VB|1969
16|16001|170|161|000100000000000|VII|4
16|16001|170|161|000100000000000|VN|739
16|16001|170|161|000100000000000|VR|23
16|16001|170|161|000216000000000|CSCCC|18
16|16001|170|161|000216000000000|VB|7186
16|16001|170|161|000216000000000|VII|62
16|16001|170|161|000216000000000|VN|1312
16|16001|170|161|000216000000000|VR|14
16|16001|170|161|000316000000000|CSCCC|16
16|16001|170|161|000316000000000|VB|5138
16|16001|170|161|000316000000000|VII|46
16|16001|170|161|000316000000000|VN|1926
16|16001|170|161|000316000000000|VR|18
16|16002|18|17|000100000000000|CSCCC|5
16|16002|18|17|000100000000000|VB|241
16|16002|18|17|000100000000000|VII|0
16|16002|18|17|000100000000000|VN|98
16|16002|18|17|000100000000000|VR|0
16|16002|18|17|000216000000000|CSCCC|3
16|16002|18|17|000216000000000|VB|501
16|16002|18|17|000216000000000|VII|0
16|16002|18|17|000216000000000|VN|267
16|16002|18|17|000216000000000|VR|0
16|16002|18|17|000316000000000|CSCCC|3
16|16002|18|17|000316000000000|VB|320
16|16002|18|17|000316000000000|VII|0
16|16002|18|17|000316000000000|VN|408
16|16002|18|17|000316000000000|VR|0
16|16003|81|79|000100000000000|CSCCC|6
16|16003|81|79|000100000000000|VB|968
16|16003|81|79|000100000000000|VII|1
16|16003|81|79|000100000000000|VN|293
16|16003|81|79|000100000000000|VR|12
16|16003|81|79|000216000000000|CSCCC|4
16|16003|81|79|000216000000000|VB|3902
16|16003|81|79|000216000000000|VII|1
16|16003|81|79|000216000000000|VN|541
16|16003|81|79|000216000000000|VR|1
16|16003|81|79|000316000000000|CSCCC|4
16|16003|81|79|000316000000000|VB|2688
16|16003|81|79|000316000000000|VII|1
16|16003|81|79|000316000000000|VN|816
16|16003|81|79|000316000000000|VR|1
16|16004|17|4|000100000000000|CSCCC|0
16|16004|17|4|000100000000000|VB|19
16|16004|17|4|000100000000000|VII|0
16|16004|17|4|000100000000000|VN|1
16|16004|17|4|000100000000000|VR|0
16|16004|17|4|000216000000000|CSCCC|0
16|16004|17|4|000216000000000|VB|0
16|16004|17|4|000216000000000|VII|0
16|16004|17|4|000216000000000|VN|6
16|16004|17|4|000216000000000|VR|0
16|16004|17|4|000316000000000|CSCCC|0
16|16004|17|4|000316000000000|VB|0
16|16004|17|4|000316000000000|VII|0
16|16004|17|4|000316000000000|VN|2
16|16004|17|4|000316000000000|VR|0
16|16005|12|7|000100000000000|CSCCC|3
16|16005|12|7|000100000000000|VB|106
16|16005|12|7|000100000000000|VII|0
16|16005|12|7|000100000000000|VN|7
16|16005|12|7|000100000000000|VR|1
16|16005|12|7|000216000000000|CSCCC|1
16|16005|12|7|000216000000000|VB|86
16|16005|12|7|000216000000000|VII|0
16|16005|12|7|000216000000000|VN|27
16|16005|12|7|000216000000000|VR|1
16|16005|12|7|000316000000000|CSCCC|1
16|16005|12|7|000316000000000|VB|119
16|16005|12|7|000316000000000|VII|0
16|16005|12|7|000316000000000|VN|38
16|16005|12|7|000316000000000|VR|1
16|16006|40|37|000100000000000|CSCCC|9
16|16006|40|37|000100000000000|VB|422
16|16006|40|37|000100000000000|VII|0
16|16006|40|37|000100000000000|VN|209
16|16006|40|37|000100000000000|VR|0
16|16006|40|37|000216000000000|CSCCC|5
16|16006|40|37|000216000000000|VB|1001
16|16006|40|37|000216000000000|VII|0
16|16006|40|37|000216000000000|VN|361
16|16006|40|37|000216000000000|VR|0
16|16006|40|37|000316000000000|CSCCC|5
16|16006|40|37|000316000000000|VB|1181
16|16006|40|37|000316000000000|VII|0
16|16006|40|37|000316000000000|VN|410
16|16006|40|37|000316000000000|VR|0
16|16007|8|3|000100000000000|CSCCC|0
16|16007|8|3|000100000000000|VB|16
16|16007|8|3|000100000000000|VII|0
16|16007|8|3|000100000000000|VN|1
16|16007|8|3|000100000000000|VR|0
16|16007|8|3|000216000000000|CSCCC|0
16|16007|8|3|000216000000000|VB|48
16|16007|8|3|000216000000000|VII|0
16|16007|8|3|000216000000000|VN|4
16|16007|8|3|000216000000000|VR|0
16|16007|8|3|000316000000000|CSCCC|0
16|16007|8|3|000316000000000|VB|34
16|16007|8|3|000316000000000|VII|0
16|16007|8|3|000316000000000|VN|8
16|16007|8|3|000316000000000|VR|0
16|16008|25|18|000100000000000|CSCCC|2
16|16008|25|18|000100000000000|VB|187
16|16008|25|18|000100000000000|VII|0
16|16008|25|18|000100000000000|VN|79
16|16008|25|18|000100000000000|VR|1
16|16008|25|18|000216000000000|CSCCC|2
16|16008|25|18|000216000000000|VB|1163
16|16008|25|18|000216000000000|VII|0
16|16008|25|18|000216000000000|VN|123
16|16008|25|18|000216000000000|VR|0
16|16008|25|18|000316000000000|CSCCC|2
16|16008|25|18|000316000000000|VB|603
16|16008|25|18|000316000000000|VII|0
16|16008|25|18|000316000000000|VN|204
16|16008|25|18|000316000000000|VR|0
16|16009|354|340|000100000000000|CSCCC|18
16|16009|354|340|000100000000000|VB|3394
16|16009|354|340|000100000000000|VII|7
16|16009|354|340|000100000000000|VN|1775
16|16009|354|340|000100000000000|VR|32
16|16009|354|340|000216000000000|CSCCC|14
16|16009|354|340|000216000000000|VB|18839
16|16009|354|340|000216000000000|VII|8
16|16009|354|340|000216000000000|VN|2238
16|16009|354|340|000216000000000|VR|22
16|16009|354|340|000316000000000|CSCCC|14
16|16009|354|340|000316000000000|VB|11444
16|16009|354|340|000316000000000|VII|30
16|16009|354|340|000316000000000|VN|3234
16|16009|354|340|000316000000000|VR|22
16|16010|36|36|000100000000000|CSCCC|13
16|16010|36|36|000100000000000|VB|494
16|16010|36|36|000100000000000|VII|1
16|16010|36|36|000100000000000|VN|190
16|16010|36|36|000100000000000|VR|2
16|16010|36|36|000216000000000|CSCCC|13
16|16010|36|36|000216000000000|VB|1407
16|16010|36|36|000216000000000|VII|1
16|16010|36|36|000216000000000|VN|454
16|16010|36|36|000216000000000|VR|1
16|16010|36|36|000316000000000|CSCCC|13
16|16010|36|36|000316000000000|VB|875
16|16010|36|36|000316000000000|VII|1
16|16010|36|36|000316000000000|VN|734
16|16010|36|36|000316000000000|VR|1
16|16011|90|71|000100000000000|CSCCC|44
16|16011|90|71|000100000000000|VB|1303
16|16011|90|71|000100000000000|VII|0
16|16011|90|71|000100000000000|VN|310
16|16011|90|71|000100000000000|VR|3
16|16011|90|71|000216000000000|CSCCC|44
16|16011|90|71|000216000000000|VB|2620
16|16011|90|71|000216000000000|VII|0
16|16011|90|71|000216000000000|VN|725
16|16011|90|71|000216000000000|VR|1
16|16011|90|71|000316000000000|CSCCC|44
16|16011|90|71|000316000000000|VB|1958
16|16011|90|71|000316000000000|VII|0
16|16011|90|71|000316000000000|VN|1174
16|16011|90|71|000316000000000|VR|2
16|16012|798|727|000100000000000|CSCCC|193
16|16012|798|727|000100000000000|VB|9342
16|16012|798|727|000100000000000|VII|11
16|16012|798|727|000100000000000|VN|4105
16|16012|798|727|000100000000000|VR|44
16|16012|798|727|000216000000000|CSCCC|275
16|16012|798|727|000216000000000|VB|43379
16|16012|798|727|000216000000000|VII|23
16|16012|798|727|000216000000000|VN|8330
16|16012|798|727|000216000000000|VR|58
16|16012|798|727|000316000000000|CSCCC|249
16|16012|798|727|000316000000000|VB|25895
16|16012|798|727|000316000000000|VII|30
16|16012|798|727|000316000000000|VN|10513
16|16012|798|727|000316000000000|VR|34
16|16013|13|10|000100000000000|CSCCC|5
16|16013|13|10|000100000000000|VB|78
16|16013|13|10|000100000000000|VII|27
16|16013|13|10|000100000000000|VN|24
16|16013|13|10|000100000000000|VR|0
16|16013|13|10|000216000000000|CSCCC|5
16|16013|13|10|000216000000000|VB|226
16|16013|13|10|000216000000000|VII|27
16|16013|13|10|000216000000000|VN|41
16|16013|13|10|000216000000000|VR|0
16|16013|13|10|000316000000000|CSCCC|5
16|16013|13|10|000316000000000|VB|131
16|16013|13|10|000316000000000|VII|27
16|16013|13|10|000316000000000|VN|47
16|16013|13|10|000316000000000|VR|0
17|17001|1272|1206|000100000000000|CSCCC|42
17|17001|1272|1206|000100000000000|VB|4436
17|17001|1272|1206|000100000000000|VII|190
17|17001|1272|1206|000100000000000|VN|5717
17|17001|1272|1206|000100000000000|VR|959
17|17001|1272|1206|000217000000000|CSCCC|3
17|17001|1272|1206|000217000000000|VB|10097
17|17001|1272|1206|000217000000000|VII|57
17|17001|1272|1206|000217000000000|VN|2768
17|17001|1272|1206|000217000000000|VR|281
17|17001|1272|1206|000317000000000|CSCCC|3
17|17001|1272|1206|000317000000000|VB|10375
17|17001|1272|1206|000317000000000|VII|58
17|17001|1272|1206|000317000000000|VN|2904
17|17001|1272|1206|000317000000000|VR|285
17|17002|41|30|000100000000000|CSCCC|4
17|17002|41|30|000100000000000|VB|131
17|17002|41|30|000100000000000|VII|1
17|17002|41|30|000100000000000|VN|69
17|17002|41|30|000100000000000|VR|14
17|17002|41|30|000217000000000|CSCCC|4
17|17002|41|30|000217000000000|VB|216
17|17002|41|30|000217000000000|VII|0
17|17002|41|30|000217000000000|VN|37
17|17002|41|30|000217000000000|VR|10
17|17002|41|30|000317000000000|CSCCC|9
17|17002|41|30|000317000000000|VB|238
17|17002|41|30|000317000000000|VII|0
17|17002|41|30|000317000000000|VN|50
17|17002|41|30|000317000000000|VR|10
17|17003|120|118|000100000000000|CSCCC|3
17|17003|120|118|000100000000000|VB|317
17|17003|120|118|000100000000000|VII|5
17|17003|120|118|000100000000000|VN|459
17|17003|120|118|000100000000000|VR|56
17|17003|120|118|000217000000000|CSCCC|2
17|17003|120|118|000217000000000|VB|681
17|17003|120|118|000217000000000|VII|1
17|17003|120|118|000217000000000|VN|229
17|17003|120|118|000217000000000|VR|32
17|17003|120|118|000317000000000|CSCCC|2
17|17003|120|118|000317000000000|VB|697
17|17003|120|118|000317000000000|VII|1
17|17003|120|118|000317000000000|VN|242
17|17003|120|118|000317000000000|VR|25
17|17004|108|107|000100000000000|CSCCC|10
17|17004|108|107|000100000000000|VB|317
17|17004|108|107|000100000000000|VII|19
17|17004|108|107|000100000000000|VN|405
17|17004|108|107|000100000000000|VR|37
17|17004|108|107|000217000000000|CSCCC|8
17|17004|108|107|000217000000000|VB|377
17|17004|108|107|000217000000000|VII|8
17|17004|108|107|000217000000000|VN|147
17|17004|108|107|000217000000000|VR|7
17|17004|108|107|000317000000000|CSCCC|8
17|17004|108|107|000317000000000|VB|414
17|17004|108|107|000317000000000|VII|9
17|17004|108|107|000317000000000|VN|155
17|17004|108|107|000317000000000|VR|6
17|17005|151|143|000100000000000|CSCCC|127
17|17005|151|143|000100000000000|VB|447
17|17005|151|143|000100000000000|VII|18
17|17005|151|143|000100000000000|VN|320
17|17005|151|143|000100000000000|VR|46
17|17005|151|143|000217000000000|CSCCC|118
17|17005|151|143|000217000000000|VB|668
17|17005|151|143|000217000000000|VII|16
17|17005|151|143|000217000000000|VN|171
17|17005|151|143|000217000000000|VR|28
17|17005|151|143|000317000000000|CSCCC|118
17|17005|151|143|000317000000000|VB|634
17|17005|151|143|000317000000000|VII|15
17|17005|151|143|000317000000000|VN|169
17|17005|151|143|000317000000000|VR|28
17|17006|88|75|000100000000000|CSCCC|5
17|17006|88|75|000100000000000|VB|99
17|17006|88|75|000100000000000|VII|7
17|17006|88|75|000100000000000|VN|91
17|17006|88|75|000100000000000|VR|11
17|17006|88|75|000217000000000|CSCCC|1
17|17006|88|75|000217000000000|VB|83
17|17006|88|75|000217000000000|VII|5
17|17006|88|75|000217000000000|VN|54
17|17006|88|75|000217000000000|VR|5
17|17006|88|75|000317000000000|CSCCC|1
17|17006|88|75|000317000000000|VB|82
17|17006|88|75|000317000000000|VII|5
17|17006|88|75|000317000000000|VN|53
17|17006|88|75|000317000000000|VR|3
17|17007|339|311|000100000000000|CSCCC|15
17|17007|339|311|000100000000000|VB|716
17|17007|339|311|000100000000000|VII|92
17|17007|339|311|000100000000000|VN|1113
17|17007|339|311|000100000000000|VR|130
17|17007|339|311|000217000000000|CSCCC|5
17|17007|339|311|000217000000000|VB|797
17|17007|339|311|000217000000000|VII|31
17|17007|339|311|000217000000000|VN|418
17|17007|339|311|000217000000000|VR|36
17|17007|339|311|000317000000000|CSCCC|5
17|17007|339|311|000317000000000|VB|892
17|17007|339|311|000317000000000|VII|33
17|17007|339|311|000317000000000|VN|448
17|17007|339|311|000317000000000|VR|40
17|17008|391|363|000100000000000|CSCCC|19
17|17008|391|363|000100000000000|VB|781
17|17008|391|363|000100000000000|VII|90
17|17008|391|363|000100000000000|VN|863
17|17008|391|363|000100000000000|VR|104
17|17008|391|363|000217000000000|CSCCC|6
17|17008|391|363|000217000000000|VB|1172
17|17008|391|363|000217000000000|VII|16
17|17008|391|363|000217000000000|VN|318
17|17008|391|363|000217000000000|VR|35
17|17008|391|363|000317000000000|CSCCC|6
17|17008|391|363|000317000000000|VB|1314
17|17008|391|363|000317000000000|VII|17
17|17008|391|363|000317000000000|VN|346
17|17008|391|363|000317000000000|VR|35
17|17009|24|3|000100000000000|CSCCC|0
17|17009|24|3|000100000000000|VB|14
17|17009|24|3|000100000000000|VII|0
17|17009|24|3|000100000000000|VN|2
17|17009|24|3|000100000000000|VR|0
17|17009|24|3|000217000000000|CSCCC|0
17|17009|24|3|000217000000000|VB|33
17|17009|24|3|000217000000000|VII|0
17|17009|24|3|000217000000000|VN|2
17|17009|24|3|000217000000000|VR|0
17|17009|24|3|000317000000000|CSCCC|0
17|17009|24|3|000317000000000|VB|41
17|17009|24|3|000317000000000|VII|0
17|17009|24|3|000317000000000|VN|2
17|17009|24|3|000317000000000|VR|0
17|17011|110|104|000100000000000|CSCCC|15
17|17011|110|104|000100000000000|VB|304
17|17011|110|104|000100000000000|VII|20
17|17011|110|104|000100000000000|VN|372
17|17011|110|104|000100000000000|VR|97
17|17011|110|104|000217000000000|CSCCC|4
17|17011|110|104|000217000000000|VB|416
17|17011|110|104|000217000000000|VII|0
17|17011|110|104|000217000000000|VN|192
17|17011|110|104|000217000000000|VR|36
17|17011|110|104|000317000000000|CSCCC|4
17|17011|110|104|000317000000000|VB|459
17|17011|110|104|000317000000000|VII|0
17|17011|110|104|000317000000000|VN|193
17|17011|110|104|000317000000000|VR|36
17|17012|57|56|000100000000000|CSCCC|7
17|17012|57|56|000100000000000|VB|260
17|17012|57|56|000100000000000|VII|8
17|17012|57|56|000100000000000|VN|187
17|17012|57|56|000100000000000|VR|17
17|17012|57|56|000217000000000|CSCCC|4
17|17012|57|56|000217000000000|VB|504
17|17012|57|56|000217000000000|VII|4
17|17012|57|56|000217000000000|VN|86
17|17012|57|56|000217000000000|VR|9
17|17012|57|56|000317000000000|CSCCC|4
17|17012|57|56|000317000000000|VB|582
17|17012|57|56|000317000000000|VII|4
17|17012|57|56|000317000000000|VN|137
17|17012|57|56|000317000000000|VR|9
17|17013|23|20|000100000000000|CSCCC|0
17|17013|23|20|000100000000000|VB|58
17|17013|23|20|000100000000000|VII|2
17|17013|23|20|000100000000000|VN|64
17|17013|23|20|000100000000000|VR|16
17|17013|23|20|000217000000000|CSCCC|0
17|17013|23|20|000217000000000|VB|99
17|17013|23|20|000217000000000|VII|0
17|17013|23|20|000217000000000|VN|17
17|17013|23|20|000217000000000|VR|12
17|17013|23|20|000317000000000|CSCCC|0
17|17013|23|20|000317000000000|VB|95
17|17013|23|20|000317000000000|VII|0
17|17013|23|20|000317000000000|VN|18
17|17013|23|20|000317000000000|VR|12
17|17014|14|7|000100000000000|CSCCC|2
