CODIGO_DISTRITO|CODIGO_SECCION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|VOTOS_AGRUPACION|VOTOS_VALIDOS|PORCENTAJE
18|18003|000100000000000|133|645|49728|1.29
18|18003|000100000000000|135|8839|49728|17.77
18|18003|000100000000000|136|32019|49728|64.38
18|18003|000100000000000|137|4650|49728|9.35
18|18003|000100000000000|36|5|49728|0.01
18|18003|000100000000000|57|104|49728|0.20
18|18003|000100000000000|87|566|49728|1.13
18|18003|000318000000000|18-168|499|49049|1.01
18|18003|000318000000000|18-177|143|49049|0.29
18|18003|000318000000000|18-501|31577|49049|64.37
18|18003|000318000000000|18-502|625|49049|1.27
18|18003|000318000000000|18-503|10254|49049|20.90
18|18003|000318000000000|18-504|3709|49049|7.56
18|18004|000100000000000|13|237|46299|0.51
18|18004|000100000000000|131|1388|46299|2.99
18|18004|000100000000000|132|107|46299|0.23
18|18004|000100000000000|133|779|46299|1.68
18|18004|000100000000000|135|15630|46299|33.75
18|18004|000100000000000|136|20765|46299|44.84
18|18004|000100000000000|137|5578|46299|12.04
18|18004|000100000000000|36|0|46299|0.00
18|18004|000100000000000|57|79|46299|0.17
18|18004|000100000000000|87|970|46299|2.09
18|18004|000318000000000|18-168|915|46195|1.98
18|18004|000318000000000|18-177|112|46195|0.24
18|18004|000318000000000|18-501|20811|46195|45.05
18|18004|000318000000000|18-502|823|46195|1.78
18|18004|000318000000000|18-503|17468|46195|37.81
18|18004|000318000000000|18-504|4113|46195|8.90
18|18005|000100000000000|13|5|1564|0.31
18|18005|000100000000000|131|15|1564|0.95
18|18005|000100000000000|132|1|1564|0.06
18|18005|000100000000000|133|14|1564|0.89
18|18005|000100000000000|135|275|1564|17.58
18|18005|000100000000000|136|1112|1564|71.09
18|18005|000100000000000|137|114|1564|7.28
18|18005|000100000000000|36|0|1564|0.00
18|18005|000100000000000|57|2|1564|0.12
18|18005|000100000000000|87|9|1564|0.57
18|18005|000318000000000|18-168|16|1556|1.02
18|18005|000318000000000|18-177|5|1556|0.32
18|18005|000318000000000|18-501|1094|1556|70.30
18|18005|000318000000000|18-502|12|1556|0.77
18|18005|000318000000000|18-503|300|1556|19.28
18|18005|000318000000000|18-504|96|1556|6.16
18|18006|000100000000000|13|302|68190|0.44
18|18006|000100000000000|131|2520|68190|3.69
18|18006|000100000000000|132|132|68190|0.19
18|18006|000100000000000|133|1198|68190|1.75
18|18006|000100000000000|135|15730|68190|23.06
18|18006|000100000000000|136|37859|68190|55.51
18|18006|000100000000000|137|7819|68190|11.46
18|18006|000100000000000|36|105|68190|0.15
18|18006|000100000000000|57|132|68190|0.19
18|18006|000100000000000|87|1046|68190|1.53
18|18006|000318000000000|18-168|1111|67504|1.64
18|18006|000318000000000|18-177|190|67504|0.28
18|18006|000318000000000|18-501|38123|67504|56.47
18|18006|000318000000000|18-502|1191|67504|1.76
18|18006|000318000000000|18-503|17977|67504|26.63
18|18006|000318000000000|18-504|6201|67504|9.18
18|18007|000100000000000|13|23|5988|0.38
18|18007|000100000000000|131|161|5988|2.68
18|18007|000100000000000|132|7|5988|0.11
18|18007|000100000000000|133|63|5988|1.05
18|18007|000100000000000|135|1169|5988|19.52
18|18007|000100000000000|136|3893|5988|65.01
18|18007|000100000000000|137|464|5988|7.74
18|18007|000100000000000|36|0|5988|0.00
18|18007|000100000000000|57|15|5988|0.25
18|18007|000100000000000|87|48|5988|0.80
18|18007|000318000000000|18-168|45|6012|0.74
18|18007|000318000000000|18-177|30|6012|0.49
18|18007|000318000000000|18-501|3689|6012|61.36
18|18007|000318000000000|18-502|54|6012|0.89
18|18007|000318000000000|18-503|1633|6012|27.16
18|18007|000318000000000|18-504|313|6012|5.20
18|18008|000100000000000|13|31|7366|0.42
18|18008|000100000000000|131|185|7366|2.51
18|18008|000100000000000|132|15|7366|0.20
18|18008|000100000000000|133|77|7366|1.04
18|18008|000100000000000|135|1348|7366|18.30
18|18008|000100000000000|136|4799|7366|65.15
18|18008|000100000000000|137|676|7366|9.17
18|18008|000100000000000|36|1|7366|0.01
18|18008|000100000000000|57|13|7366|0.17
18|18008|000100000000000|87|49|7366|0.66
18|18008|000318000000000|18-168|26|7400|0.35
18|18008|000318000000000|18-177|32|7400|0.43
18|18008|000318000000000|18-501|4591|7400|62.04
18|18008|000318000000000|18-502|67|7400|0.90
18|18008|000318000000000|18-503|1818|7400|24.56
18|18008|000318000000000|18-504|501|7400|6.77
18|18009|000100000000000|13|35|5816|0.60
18|18009|000100000000000|131|105|5816|1.80
18|18009|000100000000000|132|12|5816|0.20
18|18009|000100000000000|133|67|5816|1.15
18|18009|000100000000000|135|1342|5816|23.07
18|18009|000100000000000|136|3464|5816|59.55
18|18009|000100000000000|137|560|5816|9.62
18|18009|000100000000000|36|0|5816|0.00
18|18009|000100000000000|57|12|5816|0.20
18|18009|000100000000000|87|43|5816|0.73
18|18009|000318000000000|18-168|35|5676|0.61
18|18009|000318000000000|18-177|16|5676|0.28
18|18009|000318000000000|18-501|3233|5676|56.95
18|18009|000318000000000|18-502|70|5676|1.23
18|18009|000318000000000|18-503|1673|5676|29.47
18|18009|000318000000000|18-504|403|5676|7.10
18|18010|000100000000000|13|58|16133|0.35
18|18010|000100000000000|131|546|16133|3.38
18|18010|000100000000000|132|22|16133|0.13
18|18010|000100000000000|133|134|16133|0.83
18|18010|000100000000000|135|3046|16133|18.88
18|18010|000100000000000|136|10520|16133|65.20
18|18010|000100000000000|137|1343|16133|8.32
18|18010|000100000000000|36|2|16133|0.01
18|18010|000100000000000|57|20|16133|0.12
18|18010|000100000000000|87|118|16133|0.73
18|18010|000318000000000|18-168|133|16088|0.82
18|18010|000318000000000|18-177|55|16088|0.34
18|18010|000318000000000|18-501|10578|16088|65.75
18|18010|000318000000000|18-502|137|16088|0.85
18|18010|000318000000000|18-503|3462|16088|21.51
18|18010|000318000000000|18-504|1060|16088|6.58
18|18011|000100000000000|13|0|1412|0.00
18|18011|000100000000000|131|14|1412|0.99
18|18011|000100000000000|132|2|1412|0.14
18|18011|000100000000000|133|3|1412|0.21
18|18011|000100000000000|135|147|1412|10.41
18|18011|000100000000000|136|1144|1412|81.01
18|18011|000100000000000|137|84|1412|5.94
18|18011|000100000000000|36|0|1412|0.00
18|18011|000100000000000|57|3|1412|0.21
18|18011|000100000000000|87|2|1412|0.14
18|18011|000318000000000|18-168|6|1398|0.42
18|18011|000318000000000|18-177|5|1398|0.35
18|18011|000318000000000|18-501|1071|1398|76.60
18|18011|000318000000000|18-502|3|1398|0.21
18|18011|000318000000000|18-503|199|1398|14.23
18|18011|000318000000000|18-504|88|1398|6.29
18|18012|000100000000000|13|150|32288|0.46
18|18012|000100000000000|131|1061|32288|3.28
18|18012|000100000000000|132|66|32288|0.20
18|18012|000100000000000|133|406|32288|1.25
18|18012|000100000000000|135|5897|32288|18.26
18|18012|000100000000000|136|21150|32288|65.50
18|18012|000100000000000|137|2509|32288|7.77
18|18012|000100000000000|36|6|32288|0.01
18|18012|000100000000000|57|73|32288|0.22
18|18012|000100000000000|87|253|32288|0.78
18|18012|000318000000000|18-168|327|31900|1.02
18|18012|000318000000000|18-177|67|31900|0.21
18|18012|000318000000000|18-501|20863|31900|65.40
18|18012|000318000000000|18-502|394|31900|1.23
18|18012|000318000000000|18-503|6531|31900|20.47
18|18012|000318000000000|18-504|2161|31900|6.77
18|18013|000100000000000|13|63|13307|0.47
18|18013|000100000000000|131|146|13307|1.09
18|18013|000100000000000|132|18|13307|0.13
18|18013|000100000000000|133|109|13307|0.81
18|18013|000100000000000|135|2386|13307|17.93
18|18013|000100000000000|136|9388|13307|70.54
18|18013|000100000000000|137|871|13307|6.54
18|18013|000100000000000|36|0|13307|0.00
18|18013|000100000000000|57|22|13307|0.16
18|18013|000100000000000|87|65|13307|0.48
18|18013|000318000000000|18-168|42|13422|0.31
18|18013|000318000000000|18-177|42|13422|0.31
18|18013|000318000000000|18-501|9299|13422|69.28
18|18013|000318000000000|18-502|103|13422|0.76
18|18013|000318000000000|18-503|2757|13422|20.54
18|18013|000318000000000|18-504|743|13422|5.53
18|18014|000100000000000|13|34|9373|0.36
18|18014|000100000000000|131|280|9373|2.98
18|18014|000100000000000|132|13|9373|0.13
18|18014|000100000000000|133|67|9373|0.71
18|18014|000100000000000|135|1546|9373|16.49
18|18014|000100000000000|136|6654|9373|70.99
18|18014|000100000000000|137|581|9373|6.19
18|18014|000100000000000|36|0|9373|0.00
18|18014|000100000000000|57|13|9373|0.13
18|18014|000100000000000|87|33|9373|0.35
18|18014|000318000000000|18-168|27|9338|0.28
18|18014|000318000000000|18-177|22|9338|0.23
18|18014|000318000000000|18-501|6558|9338|70.22
18|18014|000318000000000|18-502|66|9338|0.70
18|18014|000318000000000|18-503|1741|9338|18.64
18|18014|000318000000000|18-504|550|9338|5.88
18|18015|000100000000000|13|93|20017|0.46
18|18015|000100000000000|131|645|20017|3.22
18|18015|000100000000000|132|27|20017|0.13
18|18015|000100000000000|133|242|20017|1.20
18|18015|000100000000000|135|4370|20017|21.83
18|18015|000100000000000|136|12390|20017|61.89
18|18015|000100000000000|137|1748|20017|8.73
18|18015|000100000000000|36|2|20017|0.00
18|18015|000100000000000|57|23|20017|0.11
18|18015|000100000000000|87|179|20017|0.89
18|18015|000318000000000|18-168|143|19759|0.72
18|18015|000318000000000|18-177|34|19759|0.17
18|18015|000318000000000|18-501|11905|19759|60.25
18|18015|000318000000000|18-502|224|19759|1.13
18|18015|000318000000000|18-503|5361|19759|27.13
18|18015|000318000000000|18-504|1259|19759|6.37
18|18016|000100000000000|13|21|4591|0.45
18|18016|000100000000000|131|47|4591|1.02
18|18016|000100000000000|132|3|4591|0.06
18|18016|000100000000000|133|36|4591|0.78
18|18016|000100000000000|135|803|4591|17.49
18|18016|000100000000000|136|3183|4591|69.33
18|18016|000100000000000|137|377|4591|8.21
18|18016|000100000000000|36|0|4591|0.00
18|18016|000100000000000|57|6|4591|0.13
18|18016|000100000000000|87|19|4591|0.41
18|18016|000318000000000|18-168|34|4679|0.72
18|18016|000318000000000|18-177|10|4679|0.21
18|18016|000318000000000|18-501|3165|4679|67.64
18|18016|000318000000000|18-502|38|4679|0.81
18|18016|000318000000000|18-503|969|4679|20.70
18|18016|000318000000000|18-504|351|4679|7.50
18|18017|000100000000000|13|65|14411|0.45
18|18017|000100000000000|131|117|14411|0.81
18|18017|000100000000000|132|19|14411|0.13
18|18017|000100000000000|133|287|14411|1.99
18|18017|000100000000000|135|2931|14411|20.33
18|18017|000100000000000|136|9678|14411|67.15
18|18017|000100000000000|137|948|14411|6.57
18|18017|000100000000000|36|0|14411|0.00
18|18017|000100000000000|57|27|14411|0.18
18|18017|000100000000000|87|111|14411|0.77
18|18017|000318000000000|18-168|91|14177|0.64
18|18017|000318000000000|18-177|43|14177|0.30
18|18017|000318000000000|18-501|8948|14177|63.11
18|18017|000318000000000|18-502|315|14177|2.22
18|18017|000318000000000|18-503|3230|14177|22.78
18|18017|000318000000000|18-504|886|14177|6.24
18|18018|000100000000000|13|50|4790|1.04
18|18018|000100000000000|131|71|4790|1.48
18|18018|000100000000000|132|18|4790|0.37
18|18018|000100000000000|133|65|4790|1.35
18|18018|000100000000000|135|1399|4790|29.20
18|18018|000100000000000|136|2481|4790|51.79
18|18018|000100000000000|137|502|4790|10.48
18|18018|000100000000000|36|0|4790|0.00
18|18018|000100000000000|57|12|4790|0.25
18|18018|000100000000000|87|31|4790|0.64
18|18018|000318000000000|18-168|46|4670|0.98
18|18018|000318000000000|18-177|14|4670|0.29
18|18018|000318000000000|18-501|2206|4670|47.23
18|18018|000318000000000|18-502|60|4670|1.28
18|18018|000318000000000|18-503|1746|4670|37.38
18|18018|000318000000000|18-504|351|4670|7.51
18|18019|000100000000000|13|51|5541|0.92
18|18019|000100000000000|131|63|5541|1.13
18|18019|000100000000000|132|9|5541|0.16
18|18019|000100000000000|133|50|5541|0.90
18|18019|000100000000000|135|1238|5541|22.34
18|18019|000100000000000|136|3534|5541|63.77
18|18019|000100000000000|137|343|5541|6.19
18|18019|000100000000000|36|0|5541|0.00
18|18019|000100000000000|57|11|5541|0.19
18|18019|000100000000000|87|53|5541|0.95
18|18019|000318000000000|18-168|28|5520|0.50
18|18019|000318000000000|18-177|23|5520|0.41
18|18019|000318000000000|18-501|3538|5520|64.09
18|18019|000318000000000|18-502|55|5520|0.99
18|18019|000318000000000|18-503|1313|5520|23.78
18|18019|000318000000000|18-504|283|5520|5.12
19|19001|000100000000000|13|1295|126271|1.02
19|19001|000100000000000|131|5314|126271|4.20
19|19001|000100000000000|132|542|126271|0.42
19|19001|000100000000000|133|4161|126271|3.29
19|19001|000100000000000|135|41235|126271|32.65
19|19001|000100000000000|136|54570|126271|43.21
19|19001|000100000000000|137|12370|126271|9.79
19|19001|000100000000000|36|333|126271|0.26
19|19001|000100000000000|57|510|126271|0.40
19|19001|000100000000000|87|3265|126271|2.58
19|19001|000319000000000|137|10284|124661|8.24
19|19001|000319000000000|19-213|1317|124661|1.05
19|19001|000319000000000|19-501|4444|124661|3.56
19|19001|000319000000000|19-502|42514|124661|34.10
19|19001|000319000000000|19-503|52855|124661|42.39
19|19002|000100000000000|13|51|8663|0.58
19|19002|000100000000000|131|218|8663|2.51
19|19002|000100000000000|132|21|8663|0.24
19|19002|000100000000000|133|165|8663|1.90
19|19002|000100000000000|135|2726|8663|31.46
19|19002|000100000000000|136|4559|8663|52.62
19|19002|000100000000000|137|557|8663|6.42
19|19002|000100000000000|36|19|8663|0.21
19|19002|000100000000000|57|24|8663|0.27
19|19002|000100000000000|87|108|8663|1.24
19|19002|000319000000000|137|481|8556|5.62
19|19002|000319000000000|19-213|50|8556|0.58
19|19002|000319000000000|19-501|166|8556|1.94
19|19002|000319000000000|19-502|2697|8556|31.52
19|19002|000319000000000|19-503|4495|8556|52.53
19|19003|000100000000000|13|624|73626|0.84
19|19003|000100000000000|131|3186|73626|4.32
19|19003|000100000000000|132|274|73626|0.37
19|19003|000100000000000|133|2047|73626|2.78
19|19003|000100000000000|135|29929|73626|40.65
19|19003|000100000000000|136|27190|73626|36.92
19|19003|000100000000000|137|6500|73626|8.82
19|19003|000100000000000|36|178|73626|0.24
19|19003|000100000000000|57|268|73626|0.36
19|19003|000100000000000|87|1891|73626|2.56
19|19003|000319000000000|137|5762|71862|8.01
19|19003|000319000000000|19-213|593|71862|0.82
19|19003|000319000000000|19-501|2076|71862|2.88
19|19003|000319000000000|19-502|29701|71862|41.33
19|19003|000319000000000|19-503|27098|71862|37.70
19|19004|000100000000000|13|79|13711|0.57
19|19004|000100000000000|131|324|13711|2.36
19|19004|000100000000000|132|26|13711|0.18
19|19004|000100000000000|133|244|13711|1.77
19|19004|000100000000000|135|4188|13711|30.54
19|19004|000100000000000|136|7298|13711|53.22
19|19004|000100000000000|137|1028|13711|7.49
19|19004|000100000000000|36|23|13711|0.16
19|19004|000100000000000|57|41|13711|0.29
19|19004|000100000000000|87|194|13711|1.41
19|19004|000319000000000|137|848|13367|6.34
19|19004|000319000000000|19-213|96|13367|0.71
19|19004|000319000000000|19-501|247|13367|1.84
19|19004|000319000000000|19-502|4035|13367|30.18
19|19004|000319000000000|19-503|7068|13367|52.87
19|19005|000100000000000|13|11|2772|0.39
19|19005|000100000000000|131|56|2772|2.02
19|19005|000100000000000|132|3|2772|0.10
19|19005|000100000000000|133|28|2772|1.01
19|19005|000100000000000|135|522|2772|18.83
19|19005|000100000000000|136|1954|2772|70.49
19|19005|000100000000000|137|126|2772|4.54
19|19005|000100000000000|36|2|2772|0.07
19|19005|000100000000000|57|4|2772|0.14
19|19005|000100000000000|87|23|2772|0.82
19|19005|000319000000000|137|117|2773|4.21
19|19005|000319000000000|19-213|10|2773|0.36
19|19005|000319000000000|19-501|23|2773|0.82
19|19005|000319000000000|19-502|549|2773|19.79
19|19005|000319000000000|19-503|1930|2773|69.59
19|19006|000100000000000|13|161|19946|0.80
19|19006|000100000000000|131|588|19946|2.94
19|19006|000100000000000|132|44|19946|0.22
19|19006|000100000000000|133|608|19946|3.04
19|19006|000100000000000|135|6819|19946|34.18
19|19006|000100000000000|136|9146|19946|45.85
19|19006|000100000000000|137|1724|19946|8.64
19|19006|000100000000000|36|24|19946|0.12
19|19006|000100000000000|57|53|19946|0.26
19|19006|000100000000000|87|397|19946|1.99
19|19006|000319000000000|137|1536|19793|7.76
19|19006|000319000000000|19-213|153|19793|0.77
19|19006|000319000000000|19-501|655|19793|3.30
19|19006|000319000000000|19-502|7052|19793|35.62
19|19006|000319000000000|19-503|8835|19793|44.63
19|19007|000100000000000|13|75|12149|0.61
19|19007|000100000000000|131|276|12149|2.27
19|19007|000100000000000|132|32|12149|0.26
19|19007|000100000000000|133|159|12149|1.30
19|19007|000100000000000|135|2791|12149|22.97
19|19007|000100000000000|136|7704|12149|63.41
19|19007|000100000000000|137|626|12149|5.15
19|19007|000100000000000|36|21|12149|0.17
19|19007|000100000000000|57|30|12149|0.24
19|19007|000100000000000|87|113|12149|0.93
19|19007|000319000000000|137|547|12054|4.53
19|19007|000319000000000|19-213|73|12054|0.60
19|19007|000319000000000|19-501|168|12054|1.39
19|19007|000319000000000|19-502|2772|12054|22.99
19|19007|000319000000000|19-503|7593|12054|62.99
19|19008|000100000000000|13|21|2678|0.78
19|19008|000100000000000|131|55|2678|2.05
19|19008|000100000000000|132|8|2678|0.29
19|19008|000100000000000|133|43|2678|1.60
19|19008|000100000000000|135|543|2678|20.27
19|19008|000100000000000|136|1793|2678|66.95
19|19008|000100000000000|137|142|2678|5.30
19|19008|000100000000000|36|4|2678|0.14
19|19008|000100000000000|57|5|2678|0.18
19|19008|000100000000000|87|23|2678|0.85
19|19008|000319000000000|137|114|2640|4.31
19|19008|000319000000000|19-213|17|2640|0.64
19|19008|000319000000000|19-501|50|2640|1.89
19|19008|000319000000000|19-502|585|2640|22.15
19|19008|000319000000000|19-503|1729|2640|65.49
19|19009|000100000000000|13|41|6557|0.62
19|19009|000100000000000|131|103|6557|1.57
19|19009|000100000000000|132|16|6557|0.24
19|19009|000100000000000|133|73|6557|1.11
19|19009|000100000000000|135|2261|6557|34.48
19|19009|000100000000000|136|3474|6557|52.98
19|19009|000100000000000|137|283|6557|4.31
19|19009|000100000000000|36|11|6557|0.16
19|19009|000100000000000|57|13|6557|0.19
19|19009|000100000000000|87|74|6557|1.12
19|19009|000319000000000|137|269|6661|4.03
19|19009|000319000000000|19-213|28|6661|0.42
19|19009|000319000000000|19-501|70|6661|1.05
19|19009|000319000000000|19-502|2290|6661|34.37
19|19009|000319000000000|19-503|3544|6661|53.20
20|20001|000100000000000|13|27|6115|0.44
20|20001|000100000000000|131|236|6115|3.85
20|20001|000100000000000|132|5|6115|0.08
20|20001|000100000000000|133|169|6115|2.76
20|20001|000100000000000|135|1030|6115|16.84
20|20001|000100000000000|136|2973|6115|48.61
20|20001|000100000000000|137|396|6115|6.47
20|20001|000100000000000|36|4|6115|0.06
20|20001|000100000000000|57|4|6115|0.06
20|20001|000100000000000|87|85|6115|1.39
20|20001|000320000000000|13|26|6115|0.42
20|20001|000320000000000|20-176|301|6115|4.92
20|20001|000320000000000|20-501|148|6115|2.42
20|20001|000320000000000|20-502|2558|6115|41.83
20|20001|000320000000000|20-503|941|6115|15.38
20|20002|000100000000000|13|10|1138|0.87
20|20002|000100000000000|131|33|1138|2.89
20|20002|000100000000000|132|0|1138|0.00
20|20002|000100000000000|133|27|1138|2.37
20|20002|000100000000000|135|174|1138|15.28
20|20002|000100000000000|136|582|1138|51.14
20|20002|000100000000000|137|39|1138|3.42
20|20002|000100000000000|36|1|1138|0.08
20|20002|000100000000000|57|0|1138|0.00
20|20002|000100000000000|87|23|1138|2.02
20|20002|000320000000000|13|9|1140|0.78
20|20002|000320000000000|20-176|25|1140|2.19
20|20002|000320000000000|20-501|27|1140|2.36
20|20002|000320000000000|20-502|505|1140|44.29
20|20002|000320000000000|20-503|177|1140|15.52
20|20003|000100000000000|13|17|1940|0.87
20|20003|000100000000000|131|63|1940|3.24
20|20003|000100000000000|132|2|1940|0.10
20|20003|000100000000000|133|62|1940|3.19
20|20003|000100000000000|135|346|1940|17.83
20|20003|000100000000000|136|839|1940|43.24
20|20003|000100000000000|137|119|1940|6.13
20|20003|000100000000000|36|4|1940|0.20
20|20003|000100000000000|57|1|1940|0.05
20|20003|000100000000000|87|24|1940|1.23
20|20003|000320000000000|13|15|2042|0.73
20|20003|000320000000000|20-176|86|2042|4.21
20|20003|000320000000000|20-501|64|2042|3.13
20|20003|000320000000000|20-502|830|2042|40.64
20|20003|000320000000000|20-503|329|2042|16.11
20|20004|000100000000000|13|0|13|0.00
20|20004|000100000000000|131|0|13|0.00
20|20004|000100000000000|132|0|13|0.00
20|20004|000100000000000|133|0|13|0.00
20|20004|000100000000000|135|5|13|38.46
20|20004|000100000000000|136|4|13|30.76
20|20004|000100000000000|137|1|13|7.69
20|20004|000100000000000|36|0|13|0.00
20|20004|000100000000000|57|0|13|0.00
20|20004|000100000000000|87|1|13|7.69
20|20004|000320000000000|13|0|13|0.00
20|20004|000320000000000|20-176|0|13|0.00
20|20004|000320000000000|20-501|0|13|0.00
20|20004|000320000000000|20-502|4|13|30.76
20|20004|000320000000000|20-503|5|13|38.46
20|20005|000100000000000|13|5|1888|0.26
20|20005|000100000000000|131|52|1888|2.75
20|20005|000100000000000|132|1|1888|0.05
20|20005|000100000000000|133|27|1888|1.43
20|20005|000100000000000|135|411|1888|21.76
20|20005|000100000000000|136|929|1888|49.20
20|20005|000100000000000|137|76|1888|4.02
20|20005|000100000000000|36|0|1888|0.00
20|20005|000100000000000|57|1|1888|0.05
20|20005|000100000000000|87|27|1888|1.43
20|20005|000320000000000|13|3|1885|0.15
20|20005|000320000000000|20-176|51|1885|2.70
20|20005|000320000000000|20-501|23|1885|1.22
20|20005|000320000000000|20-502|836|1885|44.35
20|20005|000320000000000|20-503|362|1885|19.20
20|20006|000100000000000|13|60|9453|0.63
20|20006|000100000000000|131|257|9453|2.71
20|20006|000100000000000|132|9|9453|0.09
20|20006|000100000000000|133|172|9453|1.81
20|20006|000100000000000|135|1525|9453|16.13
20|20006|000100000000000|136|5267|9453|55.71
20|20006|000100000000000|137|431|9453|4.55
20|20006|000100000000000|36|6|9453|0.06
20|20006|000100000000000|57|7|9453|0.07
20|20006|000100000000000|87|163|9453|1.72
20|20006|000320000000000|13|57|9471|0.60
20|20006|000320000000000|20-176|326|9471|3.44
20|20006|000320000000000|20-501|166|9471|1.75
20|20006|000320000000000|20-502|4923|9471|51.97
20|20006|000320000000000|20-503|1397|9471|14.75
20|20007|000100000000000|13|14|2745|0.51
20|20007|000100000000000|131|60|2745|2.18
20|20007|000100000000000|132|5|2745|0.18
20|20007|000100000000000|133|81|2745|2.95
20|20007|000100000000000|135|660|2745|24.04
20|20007|000100000000000|136|1229|2745|44.77
20|20007|000100000000000|137|176|2745|6.41
20|20007|000100000000000|36|2|2745|0.07
20|20007|000100000000000|57|2|2745|0.07
20|20007|000100000000000|87|44|2745|1.60
20|20007|000320000000000|13|14|2816|0.49
20|20007|000320000000000|20-176|128|2816|4.54
20|20007|000320000000000|20-501|85|2816|3.01
20|20007|000320000000000|20-502|1159|2816|41.15
20|20007|000320000000000|20-503|604|2816|21.44
21|21001|000100000000000|13|149|27283|0.54
21|21001|000100000000000|131|839|27283|3.07
21|21001|000100000000000|132|46|27283|0.16
21|21001|000100000000000|133|500|27283|1.83
21|21001|000100000000000|135|11355|27283|41.61
21|21001|000100000000000|136|9697|27283|35.54
21|21001|000100000000000|137|3393|27283|12.43
21|21001|000100000000000|36|65|27283|0.23
21|21001|000100000000000|57|47|27283|0.17
21|21001|000100000000000|87|670|27283|2.45
21|21001|000321000000000|13|146|27209|0.53
21|21001|000321000000000|21-177|15|27209|0.05
21|21001|000321000000000|21-199|32|27209|0.11
21|21001|000321000000000|21-501|877|27209|3.22
21|21001|000321000000000|21-502|3394|27209|12.47
21|21001|000321000000000|21-503|427|27209|1.56
21|21001|000321000000000|21-504|11233|27209|41.28
21|21001|000321000000000|21-505|9374|27209|34.45
21|21001|000321000000000|21-506|25|27209|0.09
21|21001|000321000000000|36|164|27209|0.60
21|21001|000321000000000|65|30|27209|0.11
21|21001|000321000000000|87|624|27209|2.29
21|21002|000100000000000|13|375|51001|0.73
21|21002|000100000000000|131|1004|51001|1.96
21|21002|000100000000000|132|94|51001|0.18
21|21002|000100000000000|133|1115|51001|2.18
21|21002|000100000000000|135|20912|51001|41.00
21|21002|000100000000000|136|17670|51001|34.64
21|21002|000100000000000|137|6924|51001|13.57
21|21002|000100000000000|36|47|51001|0.09
21|21002|000100000000000|57|94|51001|0.18
21|21002|000100000000000|87|1651|51001|3.23
21|21002|000321000000000|13|367|50499|0.72
21|21002|000321000000000|21-177|66|50499|0.13
21|21002|000321000000000|21-199|87|50499|0.17
21|21002|000321000000000|21-501|1095|50499|2.16
21|21002|000321000000000|21-502|6819|50499|13.50
21|21002|000321000000000|21-503|1177|50499|2.33
21|21002|000321000000000|21-504|20446|50499|40.48
21|21002|000321000000000|21-505|17113|50499|33.88
21|21002|000321000000000|21-506|53|50499|0.10
21|21002|000321000000000|36|68|50499|0.13
21|21002|000321000000000|65|72|50499|0.14
21|21002|000321000000000|87|1539|50499|3.04
21|21003|000100000000000|13|476|100673|0.47
21|21003|000100000000000|131|3131|100673|3.11
21|21003|000100000000000|132|205|100673|0.20
21|21003|000100000000000|133|1455|100673|1.44
21|21003|000100000000000|135|48872|100673|48.54
21|21003|000100000000000|136|32720|100673|32.50
21|21003|000100000000000|137|9590|100673|9.52
21|21003|000100000000000|36|126|100673|0.12
21|21003|000100000000000|57|116|100673|0.11
21|21003|000100000000000|87|2601|100673|2.58
21|21003|000321000000000|13|464|100342|0.46
21|21003|000321000000000|21-177|68|100342|0.06
21|21003|000321000000000|21-199|111|100342|0.11
21|21003|000321000000000|21-501|3480|100342|3.46
21|21003|000321000000000|21-502|9596|100342|9.56
21|21003|000321000000000|21-503|1528|100342|1.52
21|21003|000321000000000|21-504|48066|100342|47.90
21|21003|000321000000000|21-505|31918|100342|31.80
21|21003|000321000000000|21-506|125|100342|0.12
21|21003|000321000000000|36|138|100342|0.13
21|21003|000321000000000|65|149|100342|0.14
21|21003|000321000000000|87|2497|100342|2.48
21|21004|000100000000000|13|357|55177|0.64
21|21004|000100000000000|131|1464|55177|2.65
21|21004|000100000000000|132|98|55177|0.17
21|21004|000100000000000|133|1310|55177|2.37
21|21004|000100000000000|135|17760|55177|32.18
21|21004|000100000000000|136|25143|55177|45.56
21|21004|000100000000000|137|6277|55177|11.37
21|21004|000100000000000|36|91|55177|0.16
21|21004|000100000000000|57|76|55177|0.13
21|21004|000100000000000|87|1673|55177|3.03
21|21004|000321000000000|13|342|54941|0.62
21|21004|000321000000000|21-177|75|54941|0.13
21|21004|000321000000000|21-199|68|54941|0.12
21|21004|000321000000000|21-501|1558|54941|2.83
21|21004|000321000000000|21-502|6176|54941|11.24
21|21004|000321000000000|21-503|1389|54941|2.52
21|21004|000321000000000|21-504|17325|54941|31.53
21|21004|000321000000000|21-505|24660|54941|44.88
21|21004|000321000000000|21-506|64|54941|0.11
21|21004|000321000000000|36|102|54941|0.18
21|21004|000321000000000|65|71|54941|0.12
21|21004|000321000000000|87|1552|54941|2.82
21|21005|000100000000000|13|63|12395|0.50
21|21005|000100000000000|131|176|12395|1.41
21|21005|000100000000000|132|16|12395|0.12
21|21005|000100000000000|133|111|12395|0.89
21|21005|000100000000000|135|3852|12395|31.07
21|21005|000100000000000|136|6562|12395|52.94
21|21005|000100000000000|137|1188|12395|9.58
21|21005|000100000000000|36|30|12395|0.24
21|21005|000100000000000|57|12|12395|0.09
