CODIGO_DISTRITO|CODIGO_SECCION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|CODIGO_LISTA|VOTOS_LISTA
03|03006|000403000000000|03-501|000403000000000.03-501.A.000403000000000.03-501|10
03|03006|000403000000000|03-503|000403000000000.03-503.A.000403000000000.03-503|2960
03|03006|000403000000000|03-504|000403000000000.03-504.A.000403000000000.03-504|115
03|03006|000403000000000|03-505|000403000000000.03-505.A.000403000000000.03-505|7
03|03006|000403000000000|03-506|000403000000000.03-506.A.000403000000000.03-506|533
03|03006|000403000000000|03-69|000403000000000.03-69.A.000403000000000.03-69|5
03|03006|000603000000000|03-183|000603000000000.03-183.A.000603000000000.03-183|5
03|03006|000603000000000|03-501|000603000000000.03-501.A.000603000000000.03-501|27
03|03006|000603000000000|03-503|000603000000000.03-503.A.000603000000000.03-503|2886
03|03006|000603000000000|03-504|000603000000000.03-504.A.000603000000000.03-504|105
03|03006|000603000000000|03-505|000603000000000.03-505.A.000603000000000.03-505|8
03|03006|000603000000000|03-506|000603000000000.03-506.A.000603000000000.03-506|445
03|03006|000603000000000|03-69|000603000000000.03-69.A.000603000000000.03-69|3
03|03006|000703006000000|03-503|000703006000000.03-503.A.000703006000000.03-503|2954
03|03006|000703006000000|03-506|000703006000000.03-506.A1.000703006000000.03-506|413
03|03006|000703006000000|03-506|000703006000000.03-506.A2.000703006000000.03-506|109
03|03007|000100000000000|13|000100000000000.13.A.000100000000000.13|1
03|03007|000100000000000|131|000100000000000.131.A.000100000000000.131|5
03|03007|000100000000000|132|000100000000000.132.A.000100000000000.132|1
03|03007|000100000000000|133|000100000000000.133.A.000100000000000.133|5
03|03007|000100000000000|135|000100000000000.135.A.000100000000000.135|485
03|03007|000100000000000|136|000100000000000.136.A.000100000000000.136|1080
03|03007|000100000000000|137|000100000000000.137.A.000100000000000.137|34
03|03007|000100000000000|36|000100000000000.36.A.000100000000000.36|0
03|03007|000100000000000|57|000100000000000.57.A.000100000000000.57|2
03|03007|000100000000000|87|000100000000000.87.A.000100000000000.87|0
03|03007|000303000000000|03-183|000303000000000.03-183.A.000303000000000.03-183|5
03|03007|000303000000000|03-198|000303000000000.03-198.A.000303000000000.03-198|1
03|03007|000303000000000|03-218|000303000000000.03-218.A.000303000000000.03-218|1
03|03007|000303000000000|03-501|000303000000000.03-501.A.000303000000000.03-501|2
03|03007|000303000000000|03-503|000303000000000.03-503.A.000303000000000.03-503|995
03|03007|000303000000000|03-504|000303000000000.03-504.A.000303000000000.03-504|22
03|03007|000303000000000|03-505|000303000000000.03-505.A.000303000000000.03-505|3
03|03007|000303000000000|03-506|000303000000000.03-506.A.000303000000000.03-506|560
03|03007|000403000000000|03-501|000403000000000.03-501.A.000403000000000.03-501|1
03|03007|000403000000000|03-503|000403000000000.03-503.A.000403000000000.03-503|882
03|03007|000403000000000|03-504|000403000000000.03-504.A.000403000000000.03-504|11
03|03007|000403000000000|03-505|000403000000000.03-505.A.000403000000000.03-505|1
03|03007|000403000000000|03-506|000403000000000.03-506.A.000403000000000.03-506|450
03|03007|000403000000000|03-69|000403000000000.03-69.A.000403000000000.03-69|162
03|03007|000603000000000|03-183|000603000000000.03-183.A.000603000000000.03-183|1
03|03007|000603000000000|03-501|000603000000000.03-501.A.000603000000000.03-501|3
03|03007|000603000000000|03-503|000603000000000.03-503.A.000603000000000.03-503|841
03|03007|000603000000000|03-504|000603000000000.03-504.A.000603000000000.03-504|9
03|03007|000603000000000|03-505|000603000000000.03-505.A.000603000000000.03-505|1
03|03007|000603000000000|03-506|000603000000000.03-506.A.000603000000000.03-506|434
03|03007|000603000000000|03-69|000603000000000.03-69.A.000603000000000.03-69|173
03|03008|000100000000000|13|000100000000000.13.A.000100000000000.13|86
03|03008|000100000000000|131|000100000000000.131.A.000100000000000.131|156
03|03008|000100000000000|132|000100000000000.132.A.000100000000000.132|30
03|03008|000100000000000|133|000100000000000.133.A.000100000000000.133|296
03|03008|000100000000000|135|000100000000000.135.A.000100000000000.135|4269
03|03008|000100000000000|136|000100000000000.136.A.000100000000000.136|8152
03|03008|000100000000000|137|000100000000000.137.A.000100000000000.137|945
03|03008|000100000000000|36|000100000000000.36.A.000100000000000.36|1
03|03008|000100000000000|57|000100000000000.57.A.000100000000000.57|25
03|03008|000100000000000|87|000100000000000.87.A.000100000000000.87|3
03|03008|000303000000000|03-183|000303000000000.03-183.A.000303000000000.03-183|34
03|03008|000303000000000|03-198|000303000000000.03-198.A.000303000000000.03-198|52
03|03008|000303000000000|03-218|000303000000000.03-218.A.000303000000000.03-218|53
03|03008|000303000000000|03-501|000303000000000.03-501.A.000303000000000.03-501|207
03|03008|000303000000000|03-503|000303000000000.03-503.A.000303000000000.03-503|7619
03|03008|000303000000000|03-504|000303000000000.03-504.A.000303000000000.03-504|596
03|03008|000303000000000|03-505|000303000000000.03-505.A.000303000000000.03-505|235
03|03008|000303000000000|03-506|000303000000000.03-506.A.000303000000000.03-506|4332
03|03008|000403000000000|03-501|000403000000000.03-501.A.000403000000000.03-501|59
03|03008|000403000000000|03-503|000403000000000.03-503.A.000403000000000.03-503|7751
03|03008|000403000000000|03-504|000403000000000.03-504.A.000403000000000.03-504|521
03|03008|000403000000000|03-505|000403000000000.03-505.A.000403000000000.03-505|223
03|03008|000403000000000|03-506|000403000000000.03-506.A.000403000000000.03-506|4658
03|03008|000403000000000|03-69|000403000000000.03-69.A.000403000000000.03-69|360
03|03008|000603000000000|03-183|000603000000000.03-183.A.000603000000000.03-183|33
03|03008|000603000000000|03-501|000603000000000.03-501.A.000603000000000.03-501|60
03|03008|000603000000000|03-503|000603000000000.03-503.A.000603000000000.03-503|7212
03|03008|000603000000000|03-504|000603000000000.03-504.A.000603000000000.03-504|623
03|03008|000603000000000|03-505|000603000000000.03-505.A.000603000000000.03-505|211
03|03008|000603000000000|03-506|000603000000000.03-506.A.000603000000000.03-506|4464
03|03008|000603000000000|03-69|000603000000000.03-69.A.000603000000000.03-69|377
03|03008|000703008000000|03-210|000703008000000.03-210.A.000703008000000.03-210|93
03|03008|000703008000000|03-503|000703008000000.03-503.B.000703008000000.03-503|4239
03|03008|000703008000000|03-503|000703008000000.03-503.C.000703008000000.03-503|783
03|03008|000703008000000|03-503|000703008000000.03-503.D.000703008000000.03-503|2508
03|03008|000703008000000|03-503|000703008000000.03-503.E.000703008000000.03-503|502
03|03008|000703008000000|03-504|000703008000000.03-504.A.000703008000000.03-504|501
03|03008|000703008000000|03-505|000703008000000.03-505.A.000703008000000.03-505|199
03|03008|000703008000000|03-506|000703008000000.03-506.A.000703008000000.03-506|4948
03|03008|000703008000000|03-69|000703008000000.03-69.A.000703008000000.03-69|450
03|03009|000100000000000|13|000100000000000.13.A.000100000000000.13|26
03|03009|000100000000000|131|000100000000000.131.A.000100000000000.131|88
03|03009|000100000000000|132|000100000000000.132.A.000100000000000.132|20
03|03009|000100000000000|133|000100000000000.133.A.000100000000000.133|100
03|03009|000100000000000|135|000100000000000.135.A.000100000000000.135|2127
03|03009|000100000000000|136|000100000000000.136.A.000100000000000.136|3923
03|03009|000100000000000|137|000100000000000.137.A.000100000000000.137|426
03|03009|000100000000000|36|000100000000000.36.A.000100000000000.36|1
03|03009|000100000000000|57|000100000000000.57.A.000100000000000.57|8
03|03009|000100000000000|87|000100000000000.87.A.000100000000000.87|2
03|03009|000303000000000|03-183|000303000000000.03-183.A.000303000000000.03-183|18
03|03009|000303000000000|03-198|000303000000000.03-198.A.000303000000000.03-198|24
03|03009|000303000000000|03-218|000303000000000.03-218.A.000303000000000.03-218|17
03|03009|000303000000000|03-501|000303000000000.03-501.A.000303000000000.03-501|11
03|03009|000303000000000|03-503|000303000000000.03-503.A.000303000000000.03-503|3618
03|03009|000303000000000|03-504|000303000000000.03-504.A.000303000000000.03-504|239
03|03009|000303000000000|03-505|000303000000000.03-505.A.000303000000000.03-505|96
03|03009|000303000000000|03-506|000303000000000.03-506.A.000303000000000.03-506|2122
03|03009|000403000000000|03-501|000403000000000.03-501.A.000403000000000.03-501|10
03|03009|000403000000000|03-503|000403000000000.03-503.A.000403000000000.03-503|3852
03|03009|000403000000000|03-504|000403000000000.03-504.A.000403000000000.03-504|207
03|03009|000403000000000|03-505|000403000000000.03-505.A.000403000000000.03-505|100
03|03009|000403000000000|03-506|000403000000000.03-506.A.000403000000000.03-506|2336
03|03009|000403000000000|03-69|000403000000000.03-69.A.000403000000000.03-69|182
03|03009|000603000000000|03-183|000603000000000.03-183.A.000603000000000.03-183|15
03|03009|000603000000000|03-501|000603000000000.03-501.A.000603000000000.03-501|10
03|03009|000603000000000|03-503|000603000000000.03-503.A.000603000000000.03-503|3632
03|03009|000603000000000|03-504|000603000000000.03-504.A.000603000000000.03-504|213
03|03009|000603000000000|03-505|000603000000000.03-505.A.000603000000000.03-505|98
03|03009|000603000000000|03-506|000603000000000.03-506.A.000603000000000.03-506|2315
03|03009|000603000000000|03-69|000603000000000.03-69.A.000603000000000.03-69|192
03|03009|000703009000000|03-503|000703009000000.03-503.A.000703009000000.03-503|3493
03|03009|000703009000000|03-504|000703009000000.03-504.A.000703009000000.03-504|204
03|03009|000703009000000|03-505|000703009000000.03-505.A.000703009000000.03-505|97
03|03009|000703009000000|03-506|000703009000000.03-506.A.000703009000000.03-506|2593
03|03009|000703009000000|03-69|000703009000000.03-69.A.000703009000000.03-69|243
03|03010|000100000000000|13|000100000000000.13.A.000100000000000.13|5
03|03010|000100000000000|131|000100000000000.131.A.000100000000000.131|5
03|03010|000100000000000|132|000100000000000.132.A.000100000000000.132|2
03|03010|000100000000000|133|000100000000000.133.A.000100000000000.133|16
03|03010|000100000000000|135|000100000000000.135.A.000100000000000.135|617
03|03010|000100000000000|136|000100000000000.136.A.000100000000000.136|2010
03|03010|000100000000000|137|000100000000000.137.A.000100000000000.137|398
03|03010|000100000000000|36|000100000000000.36.A.000100000000000.36|0
03|03010|000100000000000|57|000100000000000.57.A.000100000000000.57|7
03|03010|000100000000000|87|000100000000000.87.A.000100000000000.87|0
03|03010|000303000000000|03-183|000303000000000.03-183.A.000303000000000.03-183|7
03|03010|000303000000000|03-198|000303000000000.03-198.A.000303000000000.03-198|4
03|03010|000303000000000|03-218|000303000000000.03-218.A.000303000000000.03-218|7
03|03010|000303000000000|03-501|000303000000000.03-501.A.000303000000000.03-501|11
03|03010|000303000000000|03-503|000303000000000.03-503.A.000303000000000.03-503|1843
03|03010|000303000000000|03-504|000303000000000.03-504.A.000303000000000.03-504|296
03|03010|000303000000000|03-505|000303000000000.03-505.A.000303000000000.03-505|9
03|03010|000303000000000|03-506|000303000000000.03-506.A.000303000000000.03-506|534
03|03010|000403000000000|03-501|000403000000000.03-501.A.000403000000000.03-501|13
03|03010|000403000000000|03-503|000403000000000.03-503.A.000403000000000.03-503|1987
03|03010|000403000000000|03-504|000403000000000.03-504.A.000403000000000.03-504|286
03|03010|000403000000000|03-505|000403000000000.03-505.A.000403000000000.03-505|10
03|03010|000403000000000|03-506|000403000000000.03-506.A.000403000000000.03-506|600
03|03010|000403000000000|03-69|000403000000000.03-69.A.000403000000000.03-69|36
03|03010|000603000000000|03-183|000603000000000.03-183.A.000603000000000.03-183|9
03|03010|000603000000000|03-501|000603000000000.03-501.A.000603000000000.03-501|13
03|03010|000603000000000|03-503|000603000000000.03-503.A.000603000000000.03-503|1911
03|03010|000603000000000|03-504|000603000000000.03-504.A.000603000000000.03-504|295
03|03010|000603000000000|03-505|000603000000000.03-505.A.000603000000000.03-505|11
03|03010|000603000000000|03-506|000603000000000.03-506.A.000603000000000.03-506|562
03|03010|000603000000000|03-69|000603000000000.03-69.A.000603000000000.03-69|26
03|03010|000703010000000|03-501|000703010000000.03-501.A.000703010000000.03-501|21
03|03010|000703010000000|03-503|000703010000000.03-503.A.000703010000000.03-503|1717
03|03010|000703010000000|03-504|000703010000000.03-504.A.000703010000000.03-504|411
03|03010|000703010000000|03-506|000703010000000.03-506.A.000703010000000.03-506|453
03|03010|000703010000000|03-69|000703010000000.03-69.A.000703010000000.03-69|425
03|03011|000100000000000|13|000100000000000.13.A.000100000000000.13|14
03|03011|000100000000000|131|000100000000000.131.A.000100000000000.131|58
03|03011|000100000000000|132|000100000000000.132.A.000100000000000.132|2
03|03011|000100000000000|133|000100000000000.133.A.000100000000000.133|29
03|03011|000100000000000|135|000100000000000.135.A.000100000000000.135|1013
03|03011|000100000000000|136|000100000000000.136.A.000100000000000.136|3805
03|03011|000100000000000|137|000100000000000.137.A.000100000000000.137|103
03|03011|000100000000000|36|000100000000000.36.A.000100000000000.36|0
03|03011|000100000000000|57|000100000000000.57.A.000100000000000.57|8
03|03011|000100000000000|87|000100000000000.87.A.000100000000000.87|0
03|03011|000303000000000|03-183|000303000000000.03-183.A.000303000000000.03-183|6
03|03011|000303000000000|03-198|000303000000000.03-198.A.000303000000000.03-198|11
03|03011|000303000000000|03-218|000303000000000.03-218.A.000303000000000.03-218|182
03|03011|000303000000000|03-501|000303000000000.03-501.A.000303000000000.03-501|143
03|03011|000303000000000|03-503|000303000000000.03-503.A.000303000000000.03-503|3788
03|03011|000303000000000|03-504|000303000000000.03-504.A.000303000000000.03-504|34
03|03011|000303000000000|03-505|000303000000000.03-505.A.000303000000000.03-505|16
03|03011|000303000000000|03-506|000303000000000.03-506.A.000303000000000.03-506|926
03|03011|000403000000000|03-501|000403000000000.03-501.A.000403000000000.03-501|10
03|03011|000403000000000|03-503|000403000000000.03-503.A.000403000000000.03-503|4128
03|03011|000403000000000|03-504|000403000000000.03-504.A.000403000000000.03-504|30
03|03011|000403000000000|03-505|000403000000000.03-505.A.000403000000000.03-505|21
03|03011|000403000000000|03-506|000403000000000.03-506.A.000403000000000.03-506|889
03|03011|000403000000000|03-69|000403000000000.03-69.A.000403000000000.03-69|102
03|03011|000603000000000|03-183|000603000000000.03-183.A.000603000000000.03-183|7
03|03011|000603000000000|03-501|000603000000000.03-501.A.000603000000000.03-501|9
03|03011|000603000000000|03-503|000603000000000.03-503.A.000603000000000.03-503|4052
03|03011|000603000000000|03-504|000603000000000.03-504.A.000603000000000.03-504|30
03|03011|000603000000000|03-505|000603000000000.03-505.A.000603000000000.03-505|19
03|03011|000603000000000|03-506|000603000000000.03-506.A.000603000000000.03-506|861
03|03011|000603000000000|03-69|000603000000000.03-69.A.000603000000000.03-69|107
03|03011|000703011000000|03-503|000703011000000.03-503.A.000703011000000.03-503|3961
03|03011|000703011000000|03-504|000703011000000.03-504.A.000703011000000.03-504|30
03|03011|000703011000000|03-506|000703011000000.03-506.A.000703011000000.03-506|999
03|03011|000703011000000|03-69|000703011000000.03-69.A.000703011000000.03-69|115
03|03012|000100000000000|13|000100000000000.13.A.000100000000000.13|22
03|03012|000100000000000|131|000100000000000.131.A.000100000000000.131|62
03|03012|000100000000000|132|000100000000000.132.A.000100000000000.132|15
03|03012|000100000000000|133|000100000000000.133.A.000100000000000.133|87
03|03012|000100000000000|135|000100000000000.135.A.000100000000000.135|2594
03|03012|000100000000000|136|000100000000000.136.A.000100000000000.136|4254
03|03012|000100000000000|137|000100000000000.137.A.000100000000000.137|433
03|03012|000100000000000|36|000100000000000.36.A.000100000000000.36|0
03|03012|000100000000000|57|000100000000000.57.A.000100000000000.57|8
03|03012|000100000000000|87|000100000000000.87.A.000100000000000.87|0
03|03012|000303000000000|03-183|000303000000000.03-183.A.000303000000000.03-183|20
03|03012|000303000000000|03-198|000303000000000.03-198.A.000303000000000.03-198|19
03|03012|000303000000000|03-218|000303000000000.03-218.A.000303000000000.03-218|24
03|03012|000303000000000|03-501|000303000000000.03-501.A.000303000000000.03-501|13
03|03012|000303000000000|03-503|000303000000000.03-503.A.000303000000000.03-503|4141
03|03012|000303000000000|03-504|000303000000000.03-504.A.000303000000000.03-504|223
03|03012|000303000000000|03-505|000303000000000.03-505.A.000303000000000.03-505|71
03|03012|000303000000000|03-506|000303000000000.03-506.A.000303000000000.03-506|2792
03|03012|000403000000000|03-501|000403000000000.03-501.A.000403000000000.03-501|21
03|03012|000403000000000|03-503|000403000000000.03-503.A.000403000000000.03-503|4353
03|03012|000403000000000|03-504|000403000000000.03-504.A.000403000000000.03-504|97
03|03012|000403000000000|03-505|000403000000000.03-505.A.000403000000000.03-505|82
03|03012|000403000000000|03-506|000403000000000.03-506.A.000403000000000.03-506|2584
03|03012|000403000000000|03-69|000403000000000.03-69.A.000403000000000.03-69|157
03|03012|000603000000000|03-183|000603000000000.03-183.A.000603000000000.03-183|14
03|03012|000603000000000|03-501|000603000000000.03-501.A.000603000000000.03-501|16
03|03012|000603000000000|03-503|000603000000000.03-503.A.000603000000000.03-503|4197
03|03012|000603000000000|03-504|000603000000000.03-504.A.000603000000000.03-504|93
03|03012|000603000000000|03-505|000603000000000.03-505.A.000603000000000.03-505|87
03|03012|000603000000000|03-506|000603000000000.03-506.A.000603000000000.03-506|2535
03|03012|000603000000000|03-69|000603000000000.03-69.A.000603000000000.03-69|157
03|03012|000703012000000|03-503|000703012000000.03-503.A.000703012000000.03-503|4270
03|03012|000703012000000|03-504|000703012000000.03-504.A.000703012000000.03-504|124
03|03012|000703012000000|03-505|000703012000000.03-505.A.000703012000000.03-505|64
03|03012|000703012000000|03-506|000703012000000.03-506.A1.000703012000000.03-506|509
03|03012|000703012000000|03-506|000703012000000.03-506.A2.000703012000000.03-506|1185
03|03012|000703012000000|03-506|000703012000000.03-506.A3.000703012000000.03-506|1424
03|03012|000703012000000|03-69|000703012000000.03-69.A.000703012000000.03-69|185
03|03013|000100000000000|13|000100000000000.13.A.000100000000000.13|53
03|03013|000100000000000|131|000100000000000.131.A.000100000000000.131|90
03|03013|000100000000000|132|000100000000000.132.A.000100000000000.132|25
03|03013|000100000000000|133|000100000000000.133.A.000100000000000.133|115
03|03013|000100000000000|135|000100000000000.135.A.000100000000000.135|4778
03|03013|000100000000000|136|000100000000000.136.A.000100000000000.136|7577
03|03013|000100000000000|137|000100000000000.137.A.000100000000000.137|477
03|03013|000100000000000|36|000100000000000.36.A.000100000000000.36|1
03|03013|000100000000000|57|000100000000000.57.A.000100000000000.57|21
03|03013|000100000000000|87|000100000000000.87.A.000100000000000.87|2
03|03013|000303000000000|03-183|000303000000000.03-183.A.000303000000000.03-183|41
03|03013|000303000000000|03-198|000303000000000.03-198.A.000303000000000.03-198|27
03|03013|000303000000000|03-218|000303000000000.03-218.A.000303000000000.03-218|141
03|03013|000303000000000|03-501|000303000000000.03-501.A.000303000000000.03-501|22
03|03013|000303000000000|03-503|000303000000000.03-503.A.000303000000000.03-503|7225
03|03013|000303000000000|03-504|000303000000000.03-504.A.000303000000000.03-504|401
03|03013|000303000000000|03-505|000303000000000.03-505.A.000303000000000.03-505|92
03|03013|000303000000000|03-506|000303000000000.03-506.A.000303000000000.03-506|4842
03|03013|000403000000000|03-501|000403000000000.03-501.A.000403000000000.03-501|16
03|03013|000403000000000|03-503|000403000000000.03-503.A.000403000000000.03-503|7110
03|03013|000403000000000|03-504|000403000000000.03-504.A.000403000000000.03-504|282
03|03013|000403000000000|03-505|000403000000000.03-505.A.000403000000000.03-505|86
03|03013|000403000000000|03-506|000403000000000.03-506.A.000403000000000.03-506|5030
03|03013|000403000000000|03-69|000403000000000.03-69.A.000403000000000.03-69|161
03|03013|000603000000000|03-183|000603000000000.03-183.A.000603000000000.03-183|20
03|03013|000603000000000|03-501|000603000000000.03-501.A.000603000000000.03-501|15
03|03013|000603000000000|03-503|000603000000000.03-503.A.000603000000000.03-503|7003
03|03013|000603000000000|03-504|000603000000000.03-504.A.000603000000000.03-504|272
03|03013|000603000000000|03-505|000603000000000.03-505.A.000603000000000.03-505|83
03|03013|000603000000000|03-506|000603000000000.03-506.A.000603000000000.03-506|4998
03|03013|000603000000000|03-69|000603000000000.03-69.A.000603000000000.03-69|166
03|03013|000703013000000|03-503|000703013000000.03-503.A.000703013000000.03-503|6776
03|03013|000703013000000|03-504|000703013000000.03-504.A.000703013000000.03-504|331
03|03013|000703013000000|03-506|000703013000000.03-506.A1.000703013000000.03-506|2939
03|03013|000703013000000|03-506|000703013000000.03-506.A2.000703013000000.03-506|2740
03|03015|000100000000000|13|000100000000000.13.A.000100000000000.13|31
03|03015|000100000000000|131|000100000000000.131.A.000100000000000.131|57
03|03015|000100000000000|132|000100000000000.132.A.000100000000000.132|17
03|03015|000100000000000|133|000100000000000.133.A.000100000000000.133|70
03|03015|000100000000000|135|000100000000000.135.A.000100000000000.135|2837
03|03015|000100000000000|136|000100000000000.136.A.000100000000000.136|5945
03|03015|000100000000000|137|000100000000000.137.A.000100000000000.137|705
03|03015|000100000000000|36|000100000000000.36.A.000100000000000.36|0
03|03015|000100000000000|57|000100000000000.57.A.000100000000000.57|15
03|03015|000100000000000|87|000100000000000.87.A.000100000000000.87|1
03|03015|000303000000000|03-183|000303000000000.03-183.A.000303000000000.03-183|153
03|03015|000303000000000|03-198|000303000000000.03-198.A.000303000000000.03-198|19
03|03015|000303000000000|03-218|000303000000000.03-218.A.000303000000000.03-218|16
03|03015|000303000000000|03-501|000303000000000.03-501.A.000303000000000.03-501|15
03|03015|000303000000000|03-503|000303000000000.03-503.A.000303000000000.03-503|5768
03|03015|000303000000000|03-504|000303000000000.03-504.A.000303000000000.03-504|629
03|03015|000303000000000|03-505|000303000000000.03-505.A.000303000000000.03-505|46
03|03015|000303000000000|03-506|000303000000000.03-506.A.000303000000000.03-506|2985
03|03015|000403000000000|03-501|000403000000000.03-501.A.000403000000000.03-501|18
03|03015|000403000000000|03-503|000403000000000.03-503.A.000403000000000.03-503|5817
03|03015|000403000000000|03-504|000403000000000.03-504.A.000403000000000.03-504|833
03|03015|000403000000000|03-505|000403000000000.03-505.A.000403000000000.03-505|82
03|03015|000403000000000|03-506|000403000000000.03-506.A.000403000000000.03-506|3056
03|03015|000403000000000|03-69|000403000000000.03-69.A.000403000000000.03-69|201
03|03015|000603000000000|03-183|000603000000000.03-183.A.000603000000000.03-183|33
03|03015|000603000000000|03-501|000603000000000.03-501.A.000603000000000.03-501|17
03|03015|000603000000000|03-503|000603000000000.03-503.A.000603000000000.03-503|5775
03|03015|000603000000000|03-504|000603000000000.03-504.A.000603000000000.03-504|658
03|03015|000603000000000|03-505|000603000000000.03-505.A.000603000000000.03-505|82
03|03015|000603000000000|03-506|000603000000000.03-506.A.000603000000000.03-506|2959
03|03015|000603000000000|03-69|000603000000000.03-69.A.000603000000000.03-69|200
03|03016|000100000000000|133|000100000000000.133.A.000100000000000.133|37
03|03016|000100000000000|135|000100000000000.135.A.000100000000000.135|790
03|03016|000100000000000|136|000100000000000.136.A.000100000000000.136|2548
03|03016|000100000000000|137|000100000000000.137.A.000100000000000.137|276
03|03016|000303000000000|03-183|000303000000000.03-183.A.000303000000000.03-183|5
03|03016|000303000000000|03-198|000303000000000.03-198.A.000303000000000.03-198|7
03|03016|000303000000000|03-218|000303000000000.03-218.A.000303000000000.03-218|9
03|03016|000303000000000|03-501|000303000000000.03-501.A.000303000000000.03-501|7
03|03016|000303000000000|03-503|000303000000000.03-503.A.000303000000000.03-503|2941
03|03016|000303000000000|03-504|000303000000000.03-504.A.000303000000000.03-504|158
03|03016|000303000000000|03-505|000303000000000.03-505.A.000303000000000.03-505|41
03|03016|000303000000000|03-506|000303000000000.03-506.A.000303000000000.03-506|754
03|03016|000403000000000|03-501|000403000000000.03-501.A.000403000000000.03-501|9
03|03016|000403000000000|03-503|000403000000000.03-503.A.000403000000000.03-503|2815
03|03016|000403000000000|03-504|000403000000000.03-504.A.000403000000000.03-504|156
03|03016|000403000000000|03-505|000403000000000.03-505.A.000403000000000.03-505|40
03|03016|000403000000000|03-506|000403000000000.03-506.A.000403000000000.03-506|768
03|03016|000403000000000|03-69|000403000000000.03-69.A.000403000000000.03-69|51
03|03016|000603000000000|03-183|000603000000000.03-183.A.000603000000000.03-183|8
03|03016|000603000000000|03-501|000603000000000.03-501.A.000603000000000.03-501|9
03|03016|000603000000000|03-503|000603000000000.03-503.A.000603000000000.03-503|2784
03|03016|000603000000000|03-504|000603000000000.03-504.A.000603000000000.03-504|151
03|03016|000603000000000|03-505|000603000000000.03-505.A.000603000000000.03-505|35
03|03016|000603000000000|03-506|000603000000000.03-506.A.000603000000000.03-506|724
03|03016|000603000000000|03-69|000603000000000.03-69.A.000603000000000.03-69|47
04|04001|000100000000000|13|000100000000000.13.A.000100000000000.13|7287
04|04001|000100000000000|131|000100000000000.131.A.000100000000000.131|27690
04|04001|000100000000000|132|000100000000000.132.A.000100000000000.132|1809
04|04001|000100000000000|133|000100000000000.133.A.000100000000000.133|27316
04|04001|000100000000000|135|000100000000000.135.A.000100000000000.135|390118
04|04001|000100000000000|136|000100000000000.136.A.000100000000000.136|201692
04|04001|000100000000000|137|000100000000000.137.A.000100000000000.137|59498
04|04001|000100000000000|36|000100000000000.36.A.000100000000000.36|1192
04|04001|000100000000000|57|000100000000000.57.A.000100000000000.57|3310
04|04001|000100000000000|87|000100000000000.87.A.000100000000000.87|22632
04|04001|000304000000000|04-217|000304000000000.04-217.A.000304000000000.04-217|29062
04|04001|000304000000000|04-501|000304000000000.04-501.A.000304000000000.04-501|1562
04|04001|000304000000000|04-501|000304000000000.04-501.B.000304000000000.04-501|2549
04|04001|000304000000000|04-502|000304000000000.04-502.A.000304000000000.04-502|300215
04|04001|000304000000000|04-502|000304000000000.04-502.B.000304000000000.04-502|7460
04|04001|000304000000000|04-502|000304000000000.04-502.C.000304000000000.04-502|7984
04|04001|000304000000000|04-503|000304000000000.04-503.A.000304000000000.04-503|135579
04|04001|000304000000000|04-504|000304000000000.04-504.A.000304000000000.04-504|32506
04|04001|000304000000000|04-505|000304000000000.04-505.A.000304000000000.04-505|150374
04|04001|000304000000000|04-506|000304000000000.04-506.A.000304000000000.04-506|34509
04|04001|000304000000000|13|000304000000000.13.A.000304000000000.13|7004
04|04001|000304000000000|23|000304000000000.23.A.000304000000000.23|1198
04|04001|000304000000000|57|000304000000000.57.A.000304000000000.57|3373
04|04001|000304000000000|87|000304000000000.87.A.000304000000000.87|17670
04|04002|000100000000000|13|000100000000000.13.A.000100000000000.13|355
04|04002|000100000000000|131|000100000000000.131.A.000100000000000.131|979
04|04002|000100000000000|132|000100000000000.132.A.000100000000000.132|66
04|04002|000100000000000|133|000100000000000.133.A.000100000000000.133|992
04|04002|000100000000000|135|000100000000000.135.A.000100000000000.135|16827
04|04002|000100000000000|136|000100000000000.136.A.000100000000000.136|12938
04|04002|000100000000000|137|000100000000000.137.A.000100000000000.137|2892
04|04002|000100000000000|36|000100000000000.36.A.000100000000000.36|61
04|04002|000100000000000|57|000100000000000.57.A.000100000000000.57|121
04|04002|000100000000000|87|000100000000000.87.A.000100000000000.87|856
04|04002|000304000000000|04-217|000304000000000.04-217.A.000304000000000.04-217|521
04|04002|000304000000000|04-501|000304000000000.04-501.A.000304000000000.04-501|65
04|04002|000304000000000|04-501|000304000000000.04-501.B.000304000000000.04-501|75
04|04002|000304000000000|04-502|000304000000000.04-502.A.000304000000000.04-502|14048
04|04002|000304000000000|04-502|000304000000000.04-502.B.000304000000000.04-502|320
04|04002|000304000000000|04-502|000304000000000.04-502.C.000304000000000.04-502|354
04|04002|000304000000000|04-503|000304000000000.04-503.A.000304000000000.04-503|5284
04|04002|000304000000000|04-504|000304000000000.04-504.A.000304000000000.04-504|1072
04|04002|000304000000000|04-505|000304000000000.04-505.A.000304000000000.04-505|10233
04|04002|000304000000000|04-506|000304000000000.04-506.A.000304000000000.04-506|2056
04|04002|000304000000000|13|000304000000000.13.A.000304000000000.13|339
04|04002|000304000000000|23|000304000000000.23.A.000304000000000.23|50
04|04002|000304000000000|57|000304000000000.57.A.000304000000000.57|134
04|04002|000304000000000|87|000304000000000.87.A.000304000000000.87|699
